orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
123210,2018-01-14 12:56:26.370000+00:00,8520,8525,2,2,37108.0,VIP New,12,4,35.7236,12,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,80754,28,Shirts,80,12,8,Clothing,web,0.0
90690,2018-01-11 06:20:17.876000+00:00,56,56,2,2,74239.0,Not VIP,8,3,0.0,8,Yes,No,Yes,T2,T2,Yes,4,1,1,No,14079,46," T-shirts, singlets and other vests",106,4,114,Clothing,web,0.0
51502,2018-01-08 12:49:11.540000+00:00,42464,42474,4,2,44316.0,Not VIP,12,4,35.7236,12,No,No,No,T4,T4,No,3,921,1,Yes,46811,279,Shirts,203,4,49,Boys Clothing,app,0.0
374601,2018-02-14 08:13:47.176000+00:00,117484,117512,2,2,254982.0,Not VIP,3,2,0.0,3,Yes,No,No,,,No,3,1,1,No,135779,37,Footwear with outer soles of rubber or plastics,36,1,11,Shoes,web,1.0
374861,2018-01-10 17:05:07.106000+00:00,820,822,2,2,255115.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,T4,Yes,3,1,1,No,831,2,Other footwear,190,4,180,Shoes,web,1.0
247281,2018-02-05 11:24:21.100000+00:00,1035,1037,2,2,98207.0,Not VIP,67,4,0.0,67,Yes,No,Yes,T4,T4,Yes,4,1,1,No,1055,46," T-shirts, singlets and other vests",675,21,2,Clothing,web,0.0
239907,2018-02-04 01:04:20.903000+00:00,14931,14938,2,2,174190.0,VIP,32,4,0.0,32,Yes,No,No,T2,T2,Yes,4,1,1,No,15884,11,Dresses,86,4,19,Clothing,app,0.0
60695,2018-01-08 22:30:13.096000+00:00,156432,156465,1,3,3453.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,No,6,921,1,Yes,184226,652,Footwear with outer soles of leather or composition leather,20,2,38,Shoes,web,1.0
310730,2018-02-17 19:05:58.240000+00:00,99317,99340,2,2,217649.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,154601,14,Articles of a kind normally carried in the pocket or in the handbag,239,1,17,Accessories,app,0.0
226634,2018-02-01 14:10:44.320000+00:00,96643,96666,1,3,165973.0,Not VIP,27,3,0.0,27,Yes,No,Yes,T4,,No,3,1,1,No,124891,528," T-shirts, singlets and other vests",253,12,14,Clothing,web,0.0
83678,2018-01-10 15:39:18.096000+00:00,60440,60454,4,3,68947.0,Not VIP,9,3,0.0,9,No,No,Yes,,,No,3,924,1,Yes,67401,887,Dresses,322,2,149,Clothing,web,0.0
391049,2018-01-02 00:25:56.423000+00:00,10724,10730,2,2,99518.0,VIP New,17,4,24.3652,17,Yes,No,No,T1,T1,Yes,3,1,1,Yes,11306,203,"Trousers, overalls, shorts",226,2,259,Activewear,web,1.0
255715,2018-02-06 19:47:40.176000+00:00,96643,96666,5,3,183947.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,3,1,1,No,128442,528,Shirts,140,12,27,Clothing,,1.0
273624,2018-02-09 22:00:19.973000+00:00,95527,95550,2,2,21649.0,VIP New,3,2,0.0,3,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,108740,69,Other footwear with outer soles of leather,40,1,72,Shoes,web,0.0
16778,2018-01-04 04:31:03.716000+00:00,17360,17367,2,2,15187.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,,Yes,4,1,1,Yes,18527,11," T-shirts, singlets and other vests",83,4,27,Clothing,web,0.0
1255,2018-01-01 09:55:41.236000+00:00,1815,1818,2,2,1201.0,VIP New,16,4,17.0858,16,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,1863,190,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",197,2,19,Clothing,,0.0
164802,2018-01-21 20:48:02.253000+00:00,21214,21221,1,3,126001.0,Not VIP,36,3,0.0,36,Yes,No,No,T4,,Yes,3,1,1,No,22787,572,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,3,3,Clothing,web,0.0
147604,2018-01-18 18:51:26.830000+00:00,85801,85823,2,2,114255.0,Not VIP,1,1,5.0083,1,No,No,No,T4,T4,No,3,1,1,No,97103,105,"Trousers, overalls, shorts",15,1,317,Clothing,web,0.0
404543,2018-01-29 13:32:13.840000+00:00,15579,15586,1,3,244099.0,Not VIP,24,3,0.0,24,No,No,No,,,No,3,1,1,No,16587,443,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",178,4,13,Clothing,web,1.0
56271,2018-01-08 16:41:55.410000+00:00,45802,45815,2,2,48022.0,VIP,5,3,0.0,5,Yes,No,No,T1,T1,Yes,3,921,1,Yes,50597,308,Items of leather clothing & accessories,30,23,52,Clothing,web,0.0
290775,2018-02-13 15:38:54.306000+00:00,68902,68919,2,2,205637.0,VIP New,17,4,24.3652,17,Yes,No,Yes,VIP,VIP,Yes,3,1,1,Yes,77165,53,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",788,1,18,Clothing,,0.0
402813,2018-02-15 14:34:16.286000+00:00,98931,98954,2,2,248632.0,Not VIP,52,4,0.0,52,No,No,Yes,,,No,3,1,1,No,112940,487,"Trousers, overalls, shorts",343,14,40,Clothing,web,1.0
113879,2018-01-13 01:13:35.756000+00:00,57805,57818,1,7,80062.0,Not VIP,4,3,0.0,4,No,No,Yes,T2,T2,No,1,1,1,No,64323,92,Jackets and blazers,91,1,131,Clothing,app,1.0
150625,2018-01-19 09:03:44.243000+00:00,52462,52474,2,2,41783.0,VIP,5,3,0.0,5,Yes,No,Yes,T1,T1,No,3,1,1,Yes,58179,64,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",94,2,303,Teen Girl Clothing,app,1.0
109713,2018-01-12 17:30:38.430000+00:00,31714,31722,2,2,7117.0,VIP New,4,3,0.0,4,Yes,No,No,VIP,VIP,Yes,4,1,1,No,80050,75,"Trousers, overalls, shorts",188,1,63,Clothing,,0.0
281039,2018-02-11 14:41:09.796000+00:00,104830,104852,3,2,199541.0,Not VIP,1,1,0.0,1,Yes,No,No,,,No,3,1,1,No,120195,310,Footwear with outer soles of leather or composition leather,22,2,38,Shoes,web,0.0
8884,2018-01-02 20:53:18.656000+00:00,22703,22711,1,3,8208.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,24447,155,"Blouses, shirts and shirt-blouses",284,6,9,Clothing,app,1.0
72939,2018-01-09 19:02:15.556000+00:00,59137,59151,4,2,31100.0,Not VIP,48,4,0.0,48,Yes,No,No,T4,T4,Yes,3,924,1,Yes,65858,280,,11,1,8,Clothing,web,1.0
86137,2018-01-10 19:33:51.390000+00:00,61523,61538,1,3,70859.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T3,Yes,4,924,1,Yes,68670,386,Footwear with outer soles of rubber or plastics,466,1,38,Shoes,web,0.0
382197,2018-02-10 18:01:27.253000+00:00,148530,148563,1,3,258853.0,Not VIP,9,3,0.0,9,Yes,No,No,,,Yes,3,1,1,Yes,73599,163,Dresses,79,26,18,Clothing,,1.0
371450,2018-01-30 00:43:08.410000+00:00,8721,8726,2,2,253382.0,Not VIP,4,3,0.0,4,No,No,No,,,No,4,1,1,No,9178,572,Jackets and blazers,2,64,14,Clothing,web,1.0
86694,2018-01-10 20:31:43.866000+00:00,61801,61816,1,3,71293.0,Not VIP,60,3,0.0,60,Yes,No,Yes,T3,T4,Yes,3,924,1,Yes,68985,295,Jackets and blazers,9,3,181,Clothing,,0.0
293887,2018-02-14 07:47:17.856000+00:00,87784,87806,2,2,113269.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T4,No,3,1,1,Yes,92259,9,Shirts,106,1,465,Clothing,app,1.0
388011,2018-01-27 13:43:55.670000+00:00,152216,152249,1,3,199320.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,No,3,1,1,No,179077,170," T-shirts, singlets and other vests",7,1,3,Clothing,web,1.0
50955,2018-01-08 12:26:24.193000+00:00,152028,152061,1,3,6223.0,VIP New,9,3,0.0,9,Yes,No,Yes,VIP,VIP,No,4,921,1,Yes,178837,142,Shirts,22,21,19,Clothing,,1.0
139103,2018-01-17 10:49:36.306000+00:00,25741,25749,2,2,44636.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,3,1,1,Yes,60621,346," T-shirts, singlets and other vests",368,23,18,Activewear,,0.0
390189,2018-01-17 15:23:18.123000+00:00,97330,97353,2,2,171730.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T3,T3,No,3,1,1,Yes,179782,83,"Trousers, overalls, shorts",75,2,56,Clothing,app,1.0
32717,2018-01-06 14:30:03.650000+00:00,23017,23025,2,2,28869.0,Not VIP,1,1,35.7236,1,Yes,No,No,T4,T4,No,3,1,1,No,24804,2,Shirts,236,6,292,Clothing,app,0.0
376372,2018-02-17 22:28:30.393000+00:00,55630,55643,1,3,255908.0,Not VIP,4,3,0.0,4,Yes,No,No,,,Yes,3,1,1,Yes,61802,25,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",22,1,8,Clothing,web,1.0
152523,2018-01-19 15:59:53.546000+00:00,296,297,2,2,42327.0,VIP New,9,3,0.0,9,Yes,No,No,T2,T2,Yes,4,2289,1,Yes,298,87," T-shirts, singlets and other vests",211,1,27,Clothing,web,1.0
57341,2018-01-08 17:49:59.356000+00:00,35336,35345,2,2,31872.0,Not VIP,12,4,33.3833,12,Yes,No,Yes,T2,T3,Yes,3,924,1,Yes,44082,53,,127,20,3,Clothing,app,0.0
269744,2018-02-09 08:15:15.196000+00:00,12804,12811,1,3,192534.0,Not VIP,14,3,0.0,14,Yes,No,Yes,T4,,No,3,1,1,No,85460,11," T-shirts, singlets and other vests",113,4,35,Clothing,web,0.0
4587,2018-01-02 03:35:58.350000+00:00,5833,5837,6,2,4378.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,No,6077,540,"Trousers, overalls, shorts",657,8,321,Clothing,web,0.0
380816,2018-01-19 11:51:25.050000+00:00,56164,56177,1,3,258170.0,Not VIP,4,3,0.0,4,No,No,No,,,Yes,3,1,1,Yes,62438,196,"Handbags, whether or not with shoulder strap, including those without handle",57,1,17,Bags,web,1.0
60283,2018-01-08 21:52:11.143000+00:00,45185,45198,2,2,51226.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,,,Yes,3,921,1,Yes,49900,6,Other footwear with outer soles of leather,402,1,53,Shoes,web,1.0
174919,2018-01-23 15:32:29.070000+00:00,88647,88669,1,3,35528.0,VIP,38,3,0.0,38,Yes,No,No,T2,T2,Yes,3,1,1,No,100492,431," T-shirts, singlets and other vests",431,8,8,Clothing,,0.0
104128,2018-01-12 10:00:02.963000+00:00,46464,46477,1,3,83871.0,Not VIP,14,3,0.0,14,Yes,No,Yes,T4,,No,4,924,1,Yes,74009,443,Dresses,433,4,114,Clothing,web,1.0
301634,2018-02-15 20:16:04.833000+00:00,11225,11230,3,2,212254.0,Not VIP,1,1,0.0,1,No,No,No,,,No,2,1,1,No,97799,279,"Babies' T-shirts, singlets and similar garments, except those imported as parts of sets",1160,4,331,Baby Girl Clothing,app,0.0
234246,2018-02-02 20:51:55.983000+00:00,31438,31446,2,2,6274.0,VIP,1,1,0.0,1,Yes,No,Yes,T1,T2,No,3,4429,1,No,34308,64,Dresses,1216,23,39,Girls Clothing,,1.0
205910,2018-01-29 00:22:57.070000+00:00,95529,95552,2,2,23517.0,VIP,63,3,0.0,63,No,No,No,VIP,VIP,Yes,3,1,1,No,108743,92,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",405,1,14,Clothing,app,0.0
158620,2018-01-20 17:58:22.760000+00:00,89378,89400,2,2,121678.0,Not VIP,19,4,0.0,19,No,No,Yes,T4,,No,4,2425,1,No,101358,6,"Handbags, whether or not with shoulder strap, including those without handle",22,1,6,Bags,web,0.0
25202,2018-01-05 12:11:32.580000+00:00,23932,23940,2,2,22450.0,Not VIP,5,3,0.0,5,No,No,No,T4,,No,3,1,1,Yes,25822,721,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",24,1,27,Clothing,,0.0
9285,2018-01-02 22:26:06.896000+00:00,7340,7345,2,2,8574.0,Not VIP,16,4,15.4853,16,Yes,No,No,T4,,No,3,1,1,No,7690,185,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",507,1,2,Clothing,web,0.0
17590,2018-01-04 08:33:40.390000+00:00,18093,18100,2,2,15758.0,VIP New,12,4,0.0,12,Yes,No,Yes,VIP,VIP,No,6,1,1,No,19326,1,Articles of a kind normally carried in the pocket or in the handbag,316,1,1,Accessories,app,0.0
132975,2018-01-16 11:09:36.230000+00:00,20268,20274,4,1,104235.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,No,2,1,1,No,31722,19,"Handbags, whether or not with shoulder strap, including those without handle",623,1,17,Bags,web,0.0
375836,2018-01-03 16:03:37.043000+00:00,8427,8432,2,2,255629.0,Not VIP,4,3,35.7236,4,Yes,No,Yes,T4,T4,Yes,3,1,1,No,8860,4,"Trousers, overalls, shorts",33,5,24,Clothing,app,1.0
39968,2018-01-07 18:45:54.553000+00:00,33953,33962,2,2,35007.0,VIP New,2,1,42.2351,2,Yes,No,Yes,T1,T1,Yes,6,1,1,No,37174,1233," T-shirts, singlets and other vests",309,2,35,Clothing,web,0.0
380418,2018-02-15 11:47:37.066000+00:00,110735,110759,1,3,100810.0,Not VIP,4,3,0.0,4,No,No,Yes,T4,T4,No,3,1,1,No,127512,28,Jackets and blazers,341,3,371,Clothing,web,1.0
237006,2018-02-03 12:07:01.690000+00:00,112868,112894,3,2,132127.0,VIP New,1,1,5.008,1,Yes,No,Yes,T2,T2,No,2,1,1,No,130112,99,N/D,85,20,27,Clothing,app,0.0
37744,2018-01-07 11:25:04.066000+00:00,20452,20459,1,3,33139.0,Not VIP,38,3,0.0,38,Yes,No,No,T4,T4,No,3,1,1,Yes,13692,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,4,24,Clothing,web,1.0
215918,2018-01-30 17:51:43.080000+00:00,22878,22886,2,2,159298.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,Yes,4,1,1,No,24646,362,"Trousers, overalls, shorts",15,4,33,Clothing,web,0.0
126150,2018-01-15 03:17:13.800000+00:00,80332,80351,2,2,99302.0,VIP,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,4,1,1,No,90554,455,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1093,10,2,Clothing,web,1.0
284927,2018-02-12 11:48:47.210000+00:00,16931,16938,2,2,202047.0,Not VIP,12,4,28.7029,12,Yes,No,Yes,T4,,No,3,1,1,Yes,18057,36,Other footwear,174,1,390,Shoes,web,1.0
100296,2018-01-11 23:51:10.033000+00:00,67486,67503,2,2,81213.0,Not VIP,11,3,0.0,11,No,No,No,T4,,No,3,924,1,Yes,75534,286,Jackets and blazers,102,1,14,Clothing,,0.0
114517,2018-01-13 02:50:41.260000+00:00,27039,27047,2,2,69556.0,Not VIP,12,4,35.7236,12,Yes,Yes,Yes,T1,T1,No,3,921,1,Yes,29358,248,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",276,1,14,Clothing,app,0.0
46112,2018-01-08 08:56:22.963000+00:00,125529,125559,2,2,39959.0,Not VIP,17,4,24.3652,17,Yes,Yes,No,VIP,VIP,Yes,3,921,1,Yes,145970,81,Footwear with outer soles of rubber or plastics,194,1,23,Shoes,web,1.0
266596,2018-02-08 17:28:31.226000+00:00,14017,14024,2,2,101085.0,Not VIP,5,3,0.0,5,Yes,No,No,T3,T3,Yes,3,1,1,Yes,51972,29,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",73,12,3,Clothing,app,0.0
403045,2018-02-01 15:10:15.273000+00:00,156268,156301,1,3,268969.0,VIP,4,3,0.0,4,Yes,No,No,T3,T3,No,3,7544,1,No,184036,642,"Blouses, shirts and shirt-blouses",573,1,18,Clothing,web,1.0
91073,2018-01-11 07:11:17.463000+00:00,44423,44436,2,2,74510.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,Yes,3,924,1,Yes,49034,228,"Coats: overcoats, raincoat, cape, cloaks and similar articles",50,1,2,Clothing,web,0.0
29880,2018-01-06 03:52:42.510000+00:00,27192,27200,2,2,25223.0,VIP New,31,1,5.0083,31,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,5410,9," T-shirts, singlets and other vests",106,3,3,Clothing,web,0.0
62258,2018-01-09 01:48:58.916000+00:00,49538,49550,2,2,32797.0,Not VIP,2,1,0.0,2,No,No,Yes,T2,T3,No,4,921,1,Yes,54825,195,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",12,13,285,Baby Girl Clothing,app,0.0
5031,2018-01-02 06:36:25.740000+00:00,6368,6372,2,2,4773.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,No,4,1,1,Yes,6644,597,Footwear with outer soles of rubber or plastics,290,26,12,Shoes,app,0.0
45707,2018-01-08 08:42:39.813000+00:00,7896,7901,2,2,39634.0,VIP,16,4,15.4853,16,Yes,No,No,T2,T2,Yes,3,921,1,Yes,8279,86,,39,20,43,Clothing,,0.0
185062,2018-01-25 07:54:11.436000+00:00,97724,97747,4,2,27561.0,VIP New,16,4,15.4853,16,Yes,No,Yes,VIP,VIP,No,6,1,1,No,111459,55,Skirts,311,1,39,Girls Clothing,app,0.0
375523,2018-01-18 20:58:12.560000+00:00,3580,3584,1,3,255457.0,Not VIP,9,3,0.0,9,No,No,No,,,Yes,4,1,1,No,3698,5,Footwear with outer soles of rubber or plastics,190,1,53,Shoes,app,1.0
374382,2018-01-13 21:29:52.853000+00:00,6105,6109,2,2,254882.0,Not VIP,40,4,5.8485,40,Yes,No,No,T4,T4,No,3,1,1,Yes,6363,2,"Handbags, whether or not with shoulder strap, including those without handle",83,1,17,Bags,web,1.0
64232,2018-01-09 06:23:09.883000+00:00,50735,50747,2,2,33447.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,3,921,1,No,56185,23,Articles of apparel and clothing accessories,33,2,17,Accessories,web,0.0
397749,2018-01-12 17:22:19.143000+00:00,24227,24235,2,2,27208.0,Not VIP,1,1,5.0083,1,Yes,Yes,Yes,VIP,VIP,Yes,6,924,1,Yes,45561,105,,200,1,54,Clothing,web,1.0
76049,2018-01-10 01:29:36.823000+00:00,59127,59141,2,2,63208.0,Not VIP,5,3,0.0,5,No,No,No,T4,T4,No,3,924,1,Yes,65848,360,"Trousers, overalls, shorts",447,4,327,Clothing,web,1.0
469,2018-01-01 03:38:42.653000+00:00,722,724,1,6,452.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,732,262,"Pantyhose, tights",294,14,1,Clothing,web,0.0
250103,2018-02-05 21:51:14.680000+00:00,7468,7473,2,2,76814.0,VIP,16,4,17.0858,16,Yes,No,Yes,T1,T1,No,6,1,1,No,7830,46,,147,4,3,Clothing,app,0.0
390280,2018-02-15 05:00:16.173000+00:00,45262,45275,2,2,262920.0,Not VIP,39,4,0.0,39,No,No,Yes,T4,T4,Yes,3,1,1,Yes,179808,83,Footwear with outer soles of rubber or plastics,349,29,76,Shoes,web,1.0
234899,2018-02-02 23:39:04.963000+00:00,61966,61981,2,2,171090.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,99053,28," T-shirts, singlets and other vests",239,12,52,Clothing,web,0.0
380935,2018-01-06 14:07:15.706000+00:00,150369,150402,2,2,62452.0,VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,Yes,3,1,1,No,176859,448,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",645,1,21,Clothing,app,1.0
17248,2018-01-04 06:58:04.773000+00:00,17793,17800,2,2,15582.0,Not VIP,3,2,0.0,3,No,No,No,T3,,No,4,1,1,Yes,19008,11,,147,4,8,Clothing,web,0.0
396572,2018-02-15 16:38:16.640000+00:00,116653,116682,2,2,265965.0,Not VIP,36,3,0.0,36,No,No,No,,,No,1,1,1,No,134790,125,Footwear with outer soles of rubber or plastics,1216,1,95,Shoes,web,1.0
214101,2018-01-30 12:01:58.653000+00:00,64550,64567,1,3,55494.0,Not VIP,24,3,0.0,24,Yes,No,Yes,T4,T4,No,3,1,1,No,134517,499,"Other e.g. braces, suspenders, garters and similar articles",65,1,1118,Boys Accessories,web,1.0
392156,2018-01-09 05:25:47.343000+00:00,128080,128110,2,2,61172.0,Not VIP,50,3,0.0,50,Yes,No,No,T2,T2,Yes,3,1,1,No,149153,87,"Trousers, overalls, shorts",305,1,181,Clothing,web,1.0
179760,2018-01-24 11:38:39.433000+00:00,2895,2898,2,2,134497.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,1,1,Yes,2982,4,Other footwear,341,2,77,Shoes,app,0.0
91392,2018-01-11 07:48:30.476000+00:00,61651,61666,2,2,21137.0,VIP,9,3,27.2,9,Yes,No,No,T2,T2,Yes,4,924,1,Yes,68811,222,"Blouses, shirts and shirt-blouses",1,2,33,Clothing,web,0.0
307817,2018-02-17 04:07:50.813000+00:00,91856,91878,2,2,95673.0,VIP,78,1,0.0,78,Yes,No,No,T2,T2,No,3,1,1,No,104279,6,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",334,1,2,Clothing,app,0.0
193444,2018-01-26 16:56:32.956000+00:00,19608,19614,2,2,100307.0,VIP,19,4,0.0,19,Yes,No,No,T3,T3,Yes,3,1,1,Yes,114462,199,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1170,2,35,Clothing,app,0.0
13060,2018-01-03 14:43:45.583000+00:00,14154,14161,2,2,327.0,Not VIP,12,4,0.0,12,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,Yes,15037,17," T-shirts, singlets and other vests",22,12,27,Clothing,web,0.0
152924,2018-01-19 17:22:26.926000+00:00,87564,87586,1,6,117804.0,Not VIP,1,1,0.0,1,No,No,No,T4,T4,No,4,2303,1,No,99194,2261,Items of leather clothing & accessories,202,23,17,Jewellery,web,0.0
382234,2018-01-11 22:19:21.753000+00:00,11247,11252,2,2,258869.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,Yes,4,924,1,Yes,11884,34,Footwear with outer soles of leather or composition leather,11,1,5,Shoes,web,1.0
416,2018-01-01 03:18:51.710000+00:00,614,616,4,4,403.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T1,T2,No,7,1,0,No,619,238,"Trousers, overalls, shorts",260,8,145,Clothing,,0.0
286060,2018-02-12 16:09:58.966000+00:00,99388,99411,2,2,202756.0,VIP,12,4,45.0845,12,Yes,No,Yes,T2,T3,No,3,1,1,Yes,113513,1064,Footwear with outer soles of leather or composition leather,44,1,31,Shoes,app,1.0
391179,2018-01-09 07:35:36.846000+00:00,73146,73164,2,2,54511.0,Not VIP,12,4,26.3626,12,Yes,No,No,T2,T2,Yes,3,921,1,Yes,82077,26,"Coats: overcoats, raincoat, cape, cloaks and similar articles",38,10,19,Clothing,web,1.0
379219,2018-01-08 20:11:24.140000+00:00,78635,78653,1,3,257342.0,Not VIP,50,3,0.0,50,No,No,No,,,No,3,924,1,Yes,122198,11,Footwear with outer soles of rubber or plastics,22,4,156,Shoes,web,1.0
375241,2018-01-06 10:03:14.246000+00:00,65362,65379,1,3,255317.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,Yes,3,1,1,Yes,101639,443,"Trousers, overalls, shorts",83,9,114,Clothing,web,1.0
303370,2018-02-16 06:33:33.706000+00:00,49609,49621,3,8,99977.0,VIP,1,1,0.0,1,Yes,No,No,T1,T1,No,3,1,1,No,63771,92,"Headbands, ponytail holders and similar articles",1320,1,22,Accessories,web,0.0
110064,2018-01-12 18:02:22.963000+00:00,40148,40158,1,3,87918.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T2,T2,Yes,3,924,1,Yes,44172,9,"Trousers, overalls, shorts",238,1,47,Clothing,,1.0
