orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
106852,2018-01-12 13:42:41.703000+00:00,8901,8906,2,2,85636.0,Not VIP,12,4,33.3833,12,Yes,No,Yes,T4,T4,No,3,921,1,Yes,69082,87,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",190,1,27,Clothing,app,0.0
267865,2018-02-08 22:13:51.126000+00:00,81296,81316,2,9,44938.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T2,T3,No,3,1,1,Yes,91756,60,"Handbags, whether or not with shoulder strap, including those without handle",62,4,6,Bags,,0.0
383664,2018-01-19 17:07:26.136000+00:00,4197,4201,2,2,259577.0,Not VIP,12,4,26.3626,12,Yes,No,Yes,,,No,3,1,1,Yes,4343,702,"Coats: overcoats, raincoat, cape, cloaks and similar articles",613,4,3,Clothing,,1.0
266003,2018-02-08 15:42:40.110000+00:00,51680,51692,2,2,6843.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,No,6,1,1,No,92590,38,"Trousers, overalls, shorts",72,1,2,Clothing,,1.0
52161,2018-01-08 13:18:11.970000+00:00,10101,10107,2,2,44840.0,VIP,4,3,28.7029,4,Yes,No,No,T2,T3,No,4,924,1,Yes,10649,270,Other footwear with outer soles of leather,225,1,12,Shoes,app,1.0
377300,2018-01-17 19:29:53.610000+00:00,81090,81109,6,2,152643.0,Not VIP,63,3,20.0,63,Yes,No,Yes,T2,T2,No,3,1,1,Yes,91495,554,Swimwear,531,8,270,Clothing,web,1.0
242296,2018-02-04 13:30:09.206000+00:00,114469,114495,2,2,4098.0,VIP New,12,4,35.7236,12,Yes,No,Yes,VIP,VIP,Yes,6,4581,1,No,132058,114,Jackets and blazers,208,1,55,Clothing,app,0.0
386477,2018-01-08 10:08:17.353000+00:00,116349,116378,1,3,172120.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,T4,Yes,4,921,1,Yes,134419,69,Footwear with outer soles of leather or composition leather,11,1,72,Shoes,,1.0
374295,2018-01-11 17:57:01.746000+00:00,66276,66293,5,2,2247.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,74147,37,Footwear with outer soles of rubber or plastics,36,1,23,Shoes,app,1.0
296869,2018-02-14 20:11:21.746000+00:00,153766,153798,1,3,165347.0,Not VIP,9,3,0.0,9,Yes,No,No,T2,T3,Yes,4,1,1,No,180973,4,"Coats: overcoats, raincoat, cape, cloaks and similar articles",22,2,19,Clothing,web,1.0
6843,2018-01-02 14:03:10.140000+00:00,13190,13197,1,3,6348.0,Not VIP,9,3,0.0,9,No,No,No,T2,T2,Yes,4,1,1,Yes,13972,955,"Trousers, overalls, shorts",15,2,114,Clothing,web,1.0
33264,2018-01-06 15:59:36.883000+00:00,14513,14520,2,9,29349.0,Not VIP,24,3,0.0,24,Yes,No,No,T4,,No,3,1,1,Yes,15431,1,"Trousers, overalls, shorts",138,1,21,Clothing,web,0.0
26701,2018-01-05 16:16:07.250000+00:00,24968,24976,2,2,23721.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,Yes,27010,6,Footwear with outer soles of rubber or plastics,22,1,31,Shoes,,0.0
260173,2018-02-07 15:41:12.473000+00:00,96996,97019,2,2,62071.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T3,No,3,1,1,No,110540,953,Dresses,198,1,43,Clothing,web,1.0
292696,2018-02-13 23:49:03.056000+00:00,111849,111875,2,2,5359.0,Not VIP,5,3,0.0,5,Yes,Yes,Yes,VIP,VIP,No,6,1,1,No,128847,442," T-shirts, singlets and other vests",147,12,3,Clothing,app,0.0
286816,2018-02-12 18:58:15.776000+00:00,37975,37985,2,2,203189.0,Not VIP,5,3,0.0,5,No,No,No,T4,,No,3,1,1,Yes,41675,25,Belts,22,3,289,Accessories,web,0.0
261381,2018-02-07 19:37:37.433000+00:00,119714,119742,2,2,3146.0,VIP New,11,3,0.0,11,Yes,No,Yes,T1,T1,Yes,4,4490,1,No,138672,725,Sunglasses,454,1,987,Accessories,app,0.0
386328,2018-01-27 07:01:18.943000+00:00,151760,151793,2,2,17728.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,3,1,1,No,178523,183,,321,4,344,Clothing,app,1.0
10373,2018-01-03 04:00:42.650000+00:00,11610,11615,2,2,9558.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,3,1,1,Yes,12273,5,Footwear with outer soles of rubber or plastics,204,1,72,Shoes,web,0.0
380480,2018-02-08 00:10:06.340000+00:00,87839,87861,2,2,257998.0,Not VIP,7,1,0.0,7,No,No,No,T4,,No,3,281,0,No,114815,99,Footwear with outer soles of rubber or plastics,15,26,207,Shoes,web,1.0
133236,2018-01-16 12:09:33.260000+00:00,212,212,2,2,104408.0,VIP New,31,1,46.557,31,Yes,No,Yes,T1,T1,No,4,1,1,Yes,91202,23,"Blouses, shirts and shirt-blouses",518,2,8,Clothing,app,0.0
86559,2018-01-10 20:17:59.336000+00:00,53127,53139,2,2,71187.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,Yes,4,921,1,Yes,58923,2,Footwear with outer soles of leather or composition leather,167,1,37,Shoes,app,0.0
375186,2018-01-06 22:15:03.136000+00:00,34710,34719,2,2,129020.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T3,No,4,1,1,Yes,86565,335,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",232,1,47,Clothing,web,1.0
197007,2018-01-27 09:10:08.266000+00:00,17269,17276,2,2,146951.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,4,1,1,Yes,63759,9,Other footwear with outer soles of leather,238,1,38,Shoes,app,0.0
45423,2018-01-08 08:35:12.213000+00:00,4907,4911,5,2,39403.0,Not VIP,16,4,0.0,16,Yes,No,No,T2,T3,Yes,3,921,1,Yes,5099,248,"Pantyhose, tights",276,4,371,Clothing,,0.0
115291,2018-01-13 04:44:17.623000+00:00,22653,22661,2,2,91640.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,Yes,4,921,1,Yes,24393,103,Jackets and blazers,48,1,63,Clothing,web,0.0
208071,2018-01-29 11:38:24.666000+00:00,68573,68590,2,2,63616.0,Not VIP,3,2,0.0,3,Yes,No,No,T3,T4,Yes,4,1,1,No,76796,11,"Blouses, shirts and shirt-blouses",22,6,114,Clothing,,1.0
385083,2018-01-09 09:44:44.436000+00:00,39148,39158,2,2,35278.0,VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,921,1,Yes,43033,19,Footwear with outer soles of rubber or plastics,282,1,31,Shoes,app,1.0
18112,2018-01-04 10:33:59.083000+00:00,18540,18546,2,2,6467.0,VIP,48,4,0.0,48,Yes,No,No,T1,T1,No,4,1,1,Yes,19830,504,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",335,1,24,Clothing,app,0.0
146597,2018-01-18 15:25:28.413000+00:00,5,5,2,2,113580.0,Not VIP,16,4,14.5035,16,Yes,No,No,T4,,No,3,1,1,Yes,5,5,Footwear with outer soles of rubber or plastics,22,1,5,Shoes,web,0.0
383290,2018-02-09 12:47:45.800000+00:00,112442,112468,2,2,259380.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,No,129599,189,"Other e.g. braces, suspenders, garters and similar articles",33,1,74,Accessories,web,1.0
267112,2018-02-08 19:14:53.603000+00:00,120697,120725,3,2,11429.0,Not VIP,7,1,0.0,7,Yes,Yes,No,T4,T4,Yes,3,1,0,No,139922,455,Footwear with outer soles of rubber or plastics,15,26,265,Shoes,,0.0
258888,2018-02-07 11:38:27.143000+00:00,107939,107963,1,3,174581.0,Not VIP,27,3,0.0,27,Yes,No,Yes,T4,T4,No,3,1,1,No,125088,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",253,4,14,Clothing,web,0.0
287492,2018-02-12 21:44:56.386000+00:00,12052,12057,2,2,203646.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,3,1,1,Yes,21704,19,Other footwear,127,34,5,Shoes,web,0.0
71791,2018-01-09 17:13:15.020000+00:00,8091,8096,5,2,2247.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,8485,37,Footwear with outer soles of rubber or plastics,36,1,31,Shoes,app,0.0
272638,2018-02-09 18:09:18.466000+00:00,122573,122602,2,2,194286.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,No,3,1,1,No,142288,445,"Trousers, overalls, shorts",442,24,52,Clothing,web,0.0
240498,2018-02-04 05:09:11.116000+00:00,76944,76962,2,2,174553.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,No,4,1,1,No,131403,14,Shirts,85,1,84,Clothing,web,0.0
281233,2018-02-11 15:32:56.996000+00:00,124882,124912,3,4,115247.0,Not VIP,7,1,0.0,7,Yes,No,No,,,Yes,3,1,0,Yes,145166,14,N/D,567,1,17,Accessories,web,0.0
382333,2018-01-08 21:12:30.513000+00:00,107542,107565,1,3,258918.0,Not VIP,9,3,0.0,9,Yes,No,No,,,Yes,3,1,1,Yes,123573,277,"Coats: overcoats, raincoat, cape, cloaks and similar articles",29,1,9,Clothing,web,1.0
139596,2018-01-17 12:36:56.926000+00:00,3633,3637,3,2,105845.0,Not VIP,9,3,0.0,9,No,No,No,,,No,1,1,1,Yes,28788,403,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",208,93,14,Clothing,web,0.0
297376,2018-02-14 22:40:14.863000+00:00,80808,80827,1,3,199173.0,Not VIP,4,3,0.0,4,No,No,No,T4,T4,No,3,1,1,No,114810,28," T-shirts, singlets and other vests",341,12,14,Clothing,web,0.0
389261,2018-01-18 17:56:22.366000+00:00,26552,26560,2,2,262404.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,4,1,1,Yes,62444,714,"Coats: overcoats, raincoat, cape, cloaks and similar articles",895,2,46,Clothing,app,1.0
231466,2018-02-02 10:38:25.990000+00:00,19869,19875,2,2,34519.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,3,4334,1,Yes,21289,67,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",60,2,18,Clothing,web,0.0
380988,2018-01-28 17:32:47.676000+00:00,4802,4806,2,2,258264.0,Not VIP,16,4,0.0,16,Yes,No,Yes,T4,,Yes,3,1,1,Yes,12827,247,Footwear with outer soles of rubber or plastics,33,2,214,Shoes,web,1.0
42875,2018-01-08 06:57:46.353000+00:00,12052,12057,2,2,35548.0,Not VIP,57,4,0.0,57,Yes,No,No,T3,T4,No,4,921,1,Yes,21704,19,Other footwear,88,34,5,Shoes,app,0.0
266012,2018-02-08 15:44:27.663000+00:00,110861,110886,2,2,190221.0,Not VIP,39,4,55.3882,39,Yes,No,No,T2,T3,No,3,1,1,No,127660,106,Dresses,666,2,64,Clothing,app,0.0
208139,2018-01-29 11:51:58.130000+00:00,29860,29868,2,2,154332.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,32523,1105,Other footwear,50,22,316,Shoes,web,0.0
48303,2018-01-08 10:20:03.690000+00:00,7606,7611,1,3,41755.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,921,1,Yes,4413,20,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",23,4,14,Clothing,web,0.0
82616,2018-01-10 14:13:17.350000+00:00,50030,50042,2,2,68153.0,VIP,3,2,23.2085,3,Yes,No,Yes,T2,T2,Yes,4,921,1,Yes,55385,105,Jackets and blazers,338,1,282,Clothing,app,1.0
69332,2018-01-09 14:13:18.390000+00:00,53491,53503,2,2,58020.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,No,3,924,1,Yes,59350,36,,325,20,208,Shoes,web,0.0
166714,2018-01-22 06:23:23.370000+00:00,372,373,2,2,127293.0,Not VIP,24,3,0.0,24,No,No,Yes,T4,T4,Yes,4,2615,1,Yes,375,185," T-shirts, singlets and other vests",373,1,2,Clothing,web,0.0
299847,2018-02-15 13:22:32.340000+00:00,139154,139184,2,2,50203.0,VIP New,25,3,0.0,25,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,162839,12,Other footwear,468,1,31,Shoes,,1.0
304692,2018-02-16 12:48:32.323000+00:00,130862,130892,2,2,202731.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T4,Yes,3,1,1,No,152548,186,Skirts,235,2,9,Clothing,web,0.0
179535,2018-01-24 10:28:47.093000+00:00,18594,18600,4,2,27561.0,VIP New,16,4,15.4853,16,Yes,No,Yes,VIP,VIP,No,6,1,1,No,109444,120,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",44,32,39,Boys Clothing,app,0.0
398759,2018-01-04 08:43:50.803000+00:00,11163,11168,2,2,99884.0,Not VIP,12,4,0.0,12,Yes,No,No,,,No,3,1,1,No,103844,333,"Blouses, shirts and shirt-blouses",407,4,8,Clothing,,1.0
136941,2018-01-17 00:40:11.393000+00:00,21258,21265,4,2,1260.0,Not VIP,17,4,24.3652,17,Yes,Yes,No,VIP,VIP,Yes,3,1,1,Yes,22836,457,"Trousers, overalls, shorts",22,1,136,Clothing,app,0.0
211204,2018-01-29 21:55:40.126000+00:00,6107,6111,2,2,9052.0,VIP New,25,3,0.0,25,Yes,No,No,T1,T1,No,3,1,1,No,6365,87,"Trousers, overalls, shorts",1216,1,63,Clothing,,1.0
50334,2018-01-08 11:56:59.423000+00:00,39772,39782,2,2,41500.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,4,921,1,Yes,43734,326,Other footwear with outer soles of leather,836,1,30,Shoes,web,0.0
389837,2018-02-03 19:46:11.223000+00:00,76093,76111,1,3,232496.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,No,85530,9,Footwear with outer soles of rubber or plastics,85,1,62,Shoes,web,1.0
389654,2018-02-15 12:21:49.310000+00:00,4561,4565,2,2,262597.0,Not VIP,4,3,55.3882,4,No,No,No,,,Yes,3,1,1,Yes,4730,100,Dresses,98,2,46,Clothing,web,1.0
225233,2018-02-01 08:39:43.900000+00:00,61891,61906,2,2,70341.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,69086,25," T-shirts, singlets and other vests",176,23,18,Clothing,web,0.0
250597,2018-02-05 23:35:03.796000+00:00,106959,106981,2,2,180863.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,3,1,1,Yes,122857,516," T-shirts, singlets and other vests",590,35,35,Clothing,web,0.0
261454,2018-02-07 19:51:16.596000+00:00,126574,126604,2,2,187459.0,VIP New,1,1,33.3833,1,Yes,No,No,T4,,Yes,3,1,1,No,176036,671,,230,48,18,Activewear,web,1.0
56376,2018-01-08 16:48:10.730000+00:00,36812,36821,2,2,1709.0,VIP New,12,4,33.3833,12,Yes,No,Yes,VIP,VIP,No,6,921,1,Yes,40386,97,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",115,1,27,Clothing,app,0.0
111408,2018-01-12 20:14:03.443000+00:00,72142,72160,2,2,88877.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,Yes,3,1,1,No,80901,232,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,14,179,Clothing,web,0.0
248636,2018-02-05 15:55:32.266000+00:00,153900,153932,4,4,179575.0,Not VIP,7,1,0.0,7,Yes,No,Yes,VIP,VIP,Yes,6,1,0,Yes,181140,1065,N/D,787,8,321,Clothing,web,1.0
270916,2018-02-09 12:40:08.236000+00:00,16896,16903,2,2,193241.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,1,1,No,18022,70,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1070,10,14,Clothing,app,0.0
126134,2018-01-15 03:11:39.046000+00:00,135044,135075,2,2,28895.0,VIP New,12,4,35.7236,12,No,No,No,VIP,VIP,Yes,6,1,1,No,157692,10,Jackets and blazers,7,3,63,Clothing,app,1.0
80411,2018-01-10 10:56:03.586000+00:00,1277,1279,2,2,65120.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,No,3,924,1,Yes,1306,5,,52,34,25,Shoes,,0.0
261758,2018-02-07 20:52:26.216000+00:00,7086,7090,1,3,187647.0,Not VIP,4,3,0.0,4,Yes,No,No,T1,T1,No,4,1,1,Yes,7423,19,,39,20,34,Clothing,,0.0
37697,2018-01-07 11:12:31.740000+00:00,32468,32477,2,2,33099.0,VIP New,46,4,5.008,46,Yes,No,Yes,T1,T1,Yes,3,833,1,No,35463,92,"Pantyhose, tights",51,1,3,Clothing,web,0.0
374328,2018-01-22 09:16:43.643000+00:00,20238,20244,2,2,135511.0,Not VIP,4,3,12.9314,4,Yes,No,Yes,T4,T4,No,3,1,1,No,21697,27,"Handbags, whether or not with shoulder strap, including those without handle",89,12,17,Bags,web,1.0
84399,2018-01-10 16:41:22.420000+00:00,1208,1210,2,2,69502.0,Not VIP,12,4,24.0224,12,Yes,No,Yes,T4,T4,No,3,921,1,No,17536,367,Sunglasses,357,2,1,Accessories,app,1.0
389729,2018-02-11 12:10:52.623000+00:00,4557,4561,1,3,258338.0,Not VIP,24,3,0.0,24,Yes,No,No,T2,T2,Yes,4,1,1,No,124182,337,Other footwear,1216,1,53,Shoes,app,1.0
305341,2018-02-16 15:29:57.750000+00:00,156022,156055,2,2,8774.0,VIP New,2,1,0.0,2,Yes,No,Yes,T1,T1,Yes,6,1,1,No,183735,1783,"Trousers, overalls, shorts",577,2,975,Clothing,web,1.0
75961,2018-01-10 01:16:06.690000+00:00,6765,6769,2,2,63142.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,No,1,1,1,No,7066,2,Footwear with outer soles of rubber or plastics,561,1,25,Shoes,app,0.0
304422,2018-02-16 11:42:52.746000+00:00,32171,32180,2,2,43646.0,VIP,5,3,0.0,5,Yes,No,Yes,T1,T1,Yes,3,1,1,Yes,35128,17,Footwear with outer soles of rubber or plastics,145,1,25,Shoes,web,1.0
265734,2018-02-08 14:52:22.823000+00:00,14479,14486,2,2,11923.0,Not VIP,45,4,0.0,45,Yes,Yes,Yes,VIP,VIP,Yes,4,1,1,No,15395,37,,36,2,24,Clothing,,0.0
45802,2018-01-08 08:45:25.043000+00:00,10232,10238,2,2,39713.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,,No,3,921,1,Yes,10785,212,Footwear with outer soles of rubber or plastics,11,1,115,Shoes,,0.0
48867,2018-01-08 10:45:12.476000+00:00,292,293,2,2,37600.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,T1,T1,Yes,3,921,1,Yes,294,82,,170,3,8,Clothing,app,1.0
373545,2018-01-31 17:49:31.306000+00:00,2820,2823,2,2,254444.0,Not VIP,14,3,0.0,14,No,No,No,,,No,4,1,1,No,2906,87,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",211,2,6,Accessories,web,1.0
390229,2018-01-03 18:38:54.483000+00:00,154891,154924,4,2,262898.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,Yes,3,1,1,Yes,182346,2124,"Coats: overcoats, raincoat, cape, cloaks and similar articles",78,1,42,Clothing,web,1.0
273499,2018-02-09 21:27:38.516000+00:00,11270,11275,2,2,194838.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,3,1,1,No,11908,2,Other footwear,285,1,36,Shoes,web,0.0
277276,2018-02-10 17:06:27.890000+00:00,9945,9951,2,2,197158.0,Not VIP,1,1,5.0083,1,No,No,No,T4,,No,3,1,1,No,16236,9,Footwear with outer soles of rubber or plastics,174,1,12,Shoes,web,1.0
374881,2018-01-31 18:37:20.436000+00:00,144981,145013,2,2,255125.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T3,T3,Yes,4,1,1,No,170181,772,"Blouses, shirts and shirt-blouses",653,2,159,Clothing,web,1.0
209907,2018-01-29 17:25:48.506000+00:00,1002,1004,2,2,110203.0,VIP,1,1,0.0,1,Yes,No,No,T2,T2,No,3,1,1,No,1021,19,Footwear with outer soles of rubber or plastics,84,29,38,Shoes,app,0.0
401117,2018-02-12 02:37:38.800000+00:00,99278,99301,2,2,268075.0,Not VIP,20,3,55.3882,20,Yes,No,No,,,No,4,5082,1,No,113376,576,Skirts,540,10,8,Pre-Owned,web,1.0
2409,2018-01-01 15:57:10.433000+00:00,138520,138550,2,2,2307.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,No,162020,60,"Trousers, overalls, shorts",62,4,135,Clothing,web,1.0
171263,2018-01-22 22:57:51.556000+00:00,2641,2644,2,2,130344.0,Not VIP,1,1,5.0083,1,No,No,Yes,T4,,No,3,1,1,No,2719,46,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",83,21,14,Clothing,web,0.0
131692,2018-01-16 04:55:18.873000+00:00,45289,45302,2,2,103381.0,Not VIP,1,1,40.404,1,Yes,No,Yes,T2,,No,3,1,1,Yes,50021,802,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",408,38,22,Accessories,web,0.0
221954,2018-01-31 17:40:59.430000+00:00,105659,105681,2,2,34790.0,Not VIP,1,1,11.9584,1,Yes,No,No,T3,T4,No,4,1,1,No,121232,36,Dresses,77,1,142,Clothing,web,1.0
397074,2018-02-08 19:57:32.396000+00:00,120734,120762,2,2,266206.0,Not VIP,13,3,0.0,13,Yes,No,No,T4,T4,Yes,3,1,1,Yes,139965,310,Footwear with outer soles of leather or composition leather,590,1,12,Shoes,web,1.0
162157,2018-01-21 11:34:44.923000+00:00,39687,39697,2,2,124128.0,Not VIP,3,2,5.8485,3,Yes,No,Yes,T2,T3,No,3,1,1,Yes,43638,1814,"Trousers, overalls, shorts",78,65,114,Clothing,app,1.0
63186,2018-01-09 03:58:22.216000+00:00,43685,43697,1,3,53432.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T3,No,4,921,1,Yes,48211,311,N/D,22,20,14,Clothing,web,1.0
8439,2018-01-02 19:16:29.443000+00:00,9796,9802,2,2,7799.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T2,T2,No,3,1,1,Yes,10329,643,Briefs and panties,574,2,8,Clothing,app,0.0
225978,2018-02-01 12:07:58.980000+00:00,58720,58734,2,2,102925.0,VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,No,4,1,1,Yes,126188,622,"Trousers, overalls, shorts",457,12,433,Clothing,,0.0
279414,2018-02-11 05:51:04.220000+00:00,51313,51325,2,2,603.0,Not VIP,19,4,0.0,19,Yes,Yes,No,T2,T2,Yes,3,1,1,Yes,41418,99,Footwear with outer soles of rubber or plastics,127,26,198,Shoes,web,0.0
277702,2018-02-10 18:56:41.163000+00:00,115107,115134,2,2,88554.0,VIP,25,3,0.0,25,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,132873,2292,"Trousers, overalls, shorts",15,2,120,Clothing,web,1.0
385756,2018-01-06 10:23:24.806000+00:00,11610,11615,2,2,260613.0,Not VIP,30,3,10.8486,30,No,No,No,T2,T2,Yes,3,1,1,Yes,12273,5,Footwear with outer soles of rubber or plastics,139,1,28,Shoes,web,1.0
207878,2018-01-29 10:49:19.730000+00:00,81276,81295,1,3,154171.0,Not VIP,24,3,0.0,24,No,No,No,T4,,No,4,1,1,No,91728,20,Articles of a kind normally carried in the pocket or in the handbag,106,4,6,Homeware,,0.0
200045,2018-01-27 21:03:10.076000+00:00,22419,22427,2,2,109326.0,VIP New,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,116848,326,"Handbags, whether or not with shoulder strap, including those without handle",1165,1,17,Bags,web,0.0
301565,2018-02-15 20:01:05.090000+00:00,64627,64644,5,2,212209.0,VIP New,1,1,0.0,1,Yes,No,No,VIP,VIP,No,6,1,1,No,72250,251,"Trousers, overalls, shorts",184,9,3,Clothing,,1.0
401389,2018-01-17 14:16:07.860000+00:00,62526,62542,1,3,24138.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,4,1,1,Yes,69832,356,Other footwear with outer soles of leather,5,4,31,Shoes,,1.0
