orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
55229,2018-01-08 15:44:01.690000+00:00,45055,45068,2,2,47208.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,Yes,3,921,1,Yes,49751,126,Other footwear,396,1,25,Shoes,app,0.0
46035,2018-01-08 08:53:53.996000+00:00,2150,2153,5,2,39895.0,Not VIP,40,4,5.8485,40,Yes,Yes,Yes,VIP,VIP,No,3,921,1,No,2212,11," T-shirts, singlets and other vests",138,4,52,Clothing,app,0.0
213341,2018-01-30 09:06:37.096000+00:00,15889,15896,1,3,139636.0,Not VIP,20,3,0.0,20,No,No,No,T4,T4,Yes,3,1,1,No,109557,33,"Other e.g. braces, suspenders, garters and similar articles",316,1,6,Accessories,web,0.0
130600,2018-01-15 22:43:31.730000+00:00,22254,22262,2,9,102637.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,90103,17," T-shirts, singlets and other vests",561,12,27,Clothing,,0.0
298593,2018-02-15 06:41:08.460000+00:00,129317,129347,1,1,210379.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,3,1,1,No,150678,197,"Trousers, overalls, shorts",27,14,40,Clothing,app,0.0
400739,2018-01-20 12:27:46.700000+00:00,34129,34138,1,3,145567.0,Not VIP,9,3,0.0,9,Yes,No,Yes,,,No,4,1,1,Yes,37377,125,Other footwear,391,1,108,Shoes,web,1.0
228443,2018-02-01 19:55:02.616000+00:00,19404,19410,1,3,167135.0,Not VIP,29,3,0.0,29,Yes,No,No,T4,,No,3,1,1,No,127064,87,N/D,17,1,74,Accessories,web,0.0
175409,2018-01-23 16:59:48.636000+00:00,93749,93771,2,2,133011.0,Not VIP,63,3,0.0,63,No,No,Yes,T2,T3,No,3,1,1,Yes,106567,82,Jackets and blazers,22,1,42,Clothing,web,1.0
44546,2018-01-08 08:09:29.950000+00:00,24302,24310,2,2,38688.0,Not VIP,3,2,0.0,3,No,No,No,T4,T4,Yes,3,921,1,Yes,26232,36,N/D,85,1,6,Accessories,web,0.0
1104,2018-01-01 08:55:13.710000+00:00,1606,1608,5,2,1055.0,Not VIP,19,4,0.0,19,Yes,No,No,T3,T3,Yes,3,1,1,Yes,1648,76,Other footwear with outer soles of leather,54,1,38,Shoes,web,0.0
244527,2018-02-04 21:18:40.943000+00:00,6088,6092,1,3,177104.0,Not VIP,14,3,0.0,14,No,No,No,T4,,No,3,1,1,No,6347,87,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",252,1,6,Accessories,web,0.0
296847,2018-02-14 20:05:48.143000+00:00,8082,8087,1,7,209386.0,Not VIP,50,3,0.0,50,Yes,No,No,T4,T4,Yes,3,1,1,No,8473,92,"Other e.g. braces, suspenders, garters and similar articles",91,1,105,Accessories,web,0.0
244605,2018-02-04 21:36:30.120000+00:00,49358,49370,4,2,177154.0,Not VIP,5,3,0.0,5,No,No,No,T4,,No,3,1,1,No,54624,25,Underpants and briefs,33,2,3,Clothing,web,0.0
129365,2018-01-15 18:10:25.290000+00:00,78470,78488,5,2,101736.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,Yes,4,1,1,No,88302,80," T-shirts, singlets and other vests",241,2,19,Clothing,web,1.0
120875,2018-01-13 21:35:40.790000+00:00,76139,76157,1,3,93762.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,85581,261,"Trousers, overalls, shorts",15,35,222,Clothing,web,0.0
374919,2018-02-02 09:43:16.083000+00:00,148773,148806,2,2,116739.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,1,1,No,174917,14,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",35,1,43,Clothing,web,1.0
17190,2018-01-04 06:42:07.453000+00:00,17725,17732,2,2,15528.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,T4,No,3,1,1,No,18932,283,Articles of a kind normally carried in the pocket or in the handbag,94,2,17,Accessories,web,0.0
12090,2018-01-03 11:46:50.450000+00:00,154785,154817,1,3,11038.0,VIP,60,3,0.0,60,Yes,No,Yes,T2,T2,Yes,3,282,1,No,182201,7,,9,20,299,Clothing,web,1.0
313257,2018-02-18 09:42:28.586000+00:00,86591,86613,2,2,219255.0,Not VIP,42,4,5.1665,42,Yes,No,No,T2,T3,No,3,1,1,No,98028,92,Other footwear with outer soles of leather,39,1,31,Shoes,,0.0
274362,2018-02-10 02:06:04.810000+00:00,100214,100237,2,2,195365.0,Not VIP,17,4,0.0,17,Yes,No,Yes,T4,T4,Yes,3,1,1,No,140312,991,"Trousers, overalls, shorts",51,1,2,Clothing,app,1.0
43461,2018-01-08 07:29:45.986000+00:00,80547,80566,2,2,37834.0,VIP New,3,2,0.0,3,Yes,No,Yes,VIP,VIP,Yes,3,924,1,Yes,40149,484,N/D,941,20,9,Clothing,app,1.0
41412,2018-01-08 00:29:01.706000+00:00,17683,17690,1,3,36277.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,T4,No,3,1,1,Yes,18886,1378," T-shirts, singlets and other vests",15,2,3,Clothing,app,0.0
373814,2018-01-24 18:15:43.420000+00:00,34773,34782,2,2,254591.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,,,No,4,1,1,Yes,38099,215,Jackets and blazers,85,2,35,Clothing,web,1.0
258706,2018-02-07 11:01:27.013000+00:00,85385,85407,3,2,161688.0,Not VIP,12,4,40.404,12,Yes,No,No,,,No,1,1,1,No,112023,33,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",1198,1,17,Accessories,web,0.0
157031,2018-01-20 12:31:48.220000+00:00,20694,20701,2,2,120577.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,No,4,1,1,Yes,22211,490," T-shirts, singlets and other vests",475,2,14,Clothing,web,1.0
216049,2018-01-30 18:17:31.596000+00:00,106786,106808,2,2,28394.0,VIP New,61,3,0.0,61,Yes,No,No,T1,T1,Yes,3,1,1,No,122641,87,Swimwear,85,1,42,Clothing,web,0.0
21982,2018-01-04 22:39:30.793000+00:00,21531,21539,1,3,19702.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,No,23132,125,Footwear with outer soles of rubber or plastics,22,1,28,Shoes,web,0.0
167968,2018-01-22 11:44:14.403000+00:00,110605,110629,2,2,67383.0,VIP New,60,3,0.0,60,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,127359,22,"Trousers, overalls, shorts",106,1,57,Clothing,,1.0
227063,2018-02-01 15:25:20.466000+00:00,108387,108411,5,2,6928.0,Not VIP,45,4,0.0,45,Yes,Yes,No,VIP,VIP,Yes,4,1,1,No,125860,11,Articles of a kind normally carried in the pocket or in the handbag,103,21,1,Homeware,web,0.0
306315,2018-02-16 19:09:34.380000+00:00,8874,8879,4,4,138011.0,Not VIP,7,1,0.0,7,Yes,No,Yes,T3,T3,Yes,3,1,0,Yes,9340,376,"Blouses, shirts and shirt-blouses",674,8,398,Clothing,,0.0
90909,2018-01-11 06:48:23.826000+00:00,94372,94395,2,2,14851.0,Not VIP,12,4,35.7236,12,Yes,No,Yes,T2,T2,Yes,3,924,1,Yes,107337,529,Dresses,57,1,9,Clothing,web,1.0
300115,2018-02-15 14:26:24.800000+00:00,10420,10426,2,2,51483.0,VIP New,5,3,0.0,5,Yes,No,No,VIP,VIP,Yes,3,1,1,No,10983,132,Dresses,183,12,19,Clothing,,1.0
138651,2018-01-17 09:06:03.540000+00:00,156110,156143,2,2,108163.0,Not VIP,12,4,36.8937,12,Yes,No,Yes,T4,,No,3,1,1,No,183847,811,"Of base metal, whether or not plated with precious metal",1184,1,17,Jewellery,,1.0
127620,2018-01-15 11:59:38.586000+00:00,78889,78908,2,2,27224.0,Not VIP,1,1,12.6688,1,Yes,No,No,T2,T2,No,4,1,1,Yes,88805,108,,1071,1,17,Bags,,0.0
97108,2018-01-11 17:38:37.196000+00:00,45966,45979,2,2,78829.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T2,Yes,3,924,1,Yes,50789,361,Other footwear with outer soles of leather,379,2,31,Shoes,web,1.0
387756,2018-01-10 00:59:13.940000+00:00,36606,36615,2,2,261650.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,No,3,924,1,Yes,40150,84,Other footwear with outer soles of leather,11,1,12,Shoes,web,1.0
43544,2018-01-08 07:32:59.603000+00:00,36689,36698,4,2,37904.0,Not VIP,17,4,5.0083,17,Yes,No,Yes,T3,T4,Yes,4,924,1,Yes,40248,90,Jackets and blazers,85,2,2,Clothing,,0.0
199174,2018-01-27 17:31:15.223000+00:00,44297,44309,2,2,148397.0,Not VIP,40,4,5.8485,40,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,48890,90,,72,53,18,Clothing,web,0.0
790,2018-01-01 06:31:32.760000+00:00,58810,58824,2,2,759.0,Not VIP,2,1,42.2351,2,No,No,No,T4,,No,4,1,1,Yes,65487,19,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",152,1,3,Clothing,web,1.0
226762,2018-02-01 14:31:52.553000+00:00,1408,1410,3,2,166053.0,Not VIP,3,2,0.0,3,No,No,No,,,No,2,1,1,No,1438,123," T-shirts, singlets and other vests",1217,12,27,Clothing,web,0.0
285306,2018-02-12 13:16:36.970000+00:00,26168,26176,2,2,8547.0,VIP,40,4,5.8485,40,Yes,No,Yes,T2,T2,Yes,3,1,1,No,28366,152,"Blouses, shirts and shirt-blouses",891,2,8,Clothing,,0.0
377887,2018-02-16 21:16:24.560000+00:00,105184,105206,4,2,256636.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,Yes,3,1,1,No,158208,129,Dresses,1225,1,65,Girls Clothing,web,1.0
137577,2018-01-17 03:50:45.753000+00:00,13441,13448,2,2,107447.0,Not VIP,3,2,0.0,3,No,No,No,T4,,Yes,3,1,1,Yes,14251,5,Footwear with outer soles of rubber or plastics,22,1,158,Shoes,web,0.0
79766,2018-01-10 09:51:29.546000+00:00,154639,154671,2,2,65986.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T4,Yes,3,921,1,Yes,182020,300,Dresses,216,38,541,Clothing,app,1.0
67542,2018-01-09 11:53:24.906000+00:00,565,567,1,3,56700.0,Not VIP,9,3,0.0,9,Yes,No,No,T4,,No,3,924,1,Yes,24152,41,Other footwear with outer soles of leather,34,24,26,Shoes,web,0.0
237528,2018-02-03 14:14:07.180000+00:00,1244,1246,2,2,81195.0,VIP,12,4,31.0431,12,No,No,No,T1,T1,No,3,1,1,No,13939,62,Footwear with outer soles of rubber or plastics,145,26,378,Shoes,app,0.0
376325,2018-01-24 08:59:33.590000+00:00,66988,67005,2,2,19929.0,VIP,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,No,6,1,1,No,175394,81,,83,20,47,Clothing,web,1.0
