orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
380835,2018-01-12 20:34:38.956000+00:00,28502,28510,2,2,258182.0,Not VIP,5,3,0.0,5,Yes,No,Yes,,,Yes,3,924,1,No,30988,11," T-shirts, singlets and other vests",147,4,259,Clothing,web,1.0
225046,2018-02-01 07:48:50.686000+00:00,139389,139420,2,2,165036.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,Yes,163131,171,"Trousers, overalls, shorts",198,6,120,Clothing,web,1.0
272346,2018-02-09 17:10:25.003000+00:00,81755,81775,2,2,194107.0,Not VIP,1,1,0.0,1,No,No,No,T4,,No,3,5082,1,No,92293,20,Articles of a kind normally carried in the pocket or in the handbag,106,2,6,Homeware,web,0.0
203316,2018-01-28 14:09:02.256000+00:00,137984,138014,2,2,151117.0,Not VIP,1,1,5.0083,1,No,No,No,T2,,No,3,1,1,No,161343,152,N/D,624,1,34,Clothing,web,1.0
229616,2018-02-02 00:40:47.220000+00:00,110653,110677,1,3,167887.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,T4,No,3,1,1,No,127417,35,Footwear with outer soles of leather or composition leather,22,1,5,Shoes,web,0.0
149305,2018-01-19 02:16:25.056000+00:00,994,996,2,2,115461.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,1012,87," T-shirts, singlets and other vests",33,1,27,Clothing,web,0.0
50682,2018-01-08 12:13:01.950000+00:00,8474,8479,2,2,43638.0,Not VIP,15,4,12.9314,15,Yes,No,Yes,T3,T4,Yes,3,921,1,Yes,8913,19,Footwear with outer soles of rubber or plastics,35,2,5,Shoes,web,0.0
182020,2018-01-24 18:07:21.590000+00:00,2038,2041,1,3,19851.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,No,2095,14,Footwear with outer soles of rubber or plastics,236,1,180,Shoes,web,1.0
241986,2018-02-04 12:20:17.210000+00:00,114381,114407,2,2,175459.0,VIP New,40,4,5.8485,40,Yes,No,Yes,VIP,VIP,No,6,1,1,No,131948,222,Skirts,140,6,33,Clothing,app,0.0
16869,2018-01-04 04:57:02.623000+00:00,17441,17448,2,2,15255.0,VIP,12,4,28.7029,12,Yes,No,Yes,T1,T1,No,3,1,1,Yes,18616,844,Other footwear with outer soles of leather,134,1,637,Baby Girl Shoes,app,0.0
313728,2018-02-18 12:29:05.310000+00:00,99951,99974,1,3,219556.0,VIP,4,3,0.0,4,Yes,No,No,T2,T2,No,3,3943,1,No,147596,11,"Trousers, overalls, shorts",33,4,19,Clothing,web,1.0
92834,2018-01-11 10:48:52.436000+00:00,60963,60977,2,2,64073.0,Not VIP,12,4,26.3626,12,Yes,No,Yes,T3,T3,No,3,921,1,Yes,72152,216,"Coats: overcoats, raincoat, cape, cloaks and similar articles",433,1,42,Clothing,app,0.0
203869,2018-01-28 16:01:02.916000+00:00,124873,124903,2,2,149013.0,VIP,19,4,0.0,19,Yes,No,Yes,T1,T1,Yes,3,1,1,No,145155,9," T-shirts, singlets and other vests",218,3,14,Clothing,app,1.0
41523,2018-01-08 01:03:27.393000+00:00,30993,31001,2,2,36366.0,Not VIP,1,1,7.2224,1,No,No,No,T3,,No,4,1,1,No,38261,231,N/D,381,3,148,Clothing,,1.0
288442,2018-02-13 03:35:24.823000+00:00,113517,113543,2,2,65496.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T3,T3,No,3,1,1,Yes,130929,82,Jackets and blazers,86,1,9,Clothing,web,1.0
304151,2018-02-16 10:33:50.863000+00:00,70730,70747,2,2,213787.0,VIP,3,2,0.0,3,Yes,No,No,T2,T2,Yes,4,1,1,No,135261,16,Dresses,15,9,150,Clothing,web,1.0
375986,2018-01-22 14:00:37.183000+00:00,134,134,1,7,255712.0,Not VIP,4,3,0.0,4,No,No,No,,,No,3,1,1,No,9552,92,Belts,91,1,490,Accessories,web,1.0
286624,2018-02-12 18:14:13.083000+00:00,76569,76587,2,2,203078.0,Not VIP,42,4,5.1665,42,Yes,No,Yes,T2,T3,No,3,1,1,No,86092,2174,Footwear with outer soles of rubber or plastics,15,26,11,Shoes,,1.0
181251,2018-01-24 16:03:14.343000+00:00,56205,56218,1,3,136788.0,VIP,131,3,0.0,131,Yes,No,No,T2,T2,Yes,4,1,1,No,62482,505,"Trousers, overalls, shorts",15,2,221,Clothing,web,0.0
74441,2018-01-09 21:39:15.083000+00:00,70067,70084,5,3,39628.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T4,Yes,2,921,1,Yes,78518,407,Suits,334,1,21,Clothing,app,1.0
390410,2018-02-03 20:37:55.500000+00:00,87222,87244,2,2,262970.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,No,3,1,1,Yes,98767,1558,Dresses,1216,3,150,Clothing,web,1.0
148792,2018-01-18 23:23:01.966000+00:00,86166,86188,1,3,115103.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T4,,Yes,3,1,1,Yes,97520,537,Dresses,1115,2,18,Clothing,web,0.0
377716,2018-02-17 23:40:27.576000+00:00,16090,16097,2,2,256553.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T2,T2,No,3,1,1,Yes,17136,1104,Jackets and blazers,1323,9,140,Clothing,web,1.0
165560,2018-01-21 23:59:58.210000+00:00,74740,74758,3,8,126522.0,VIP New,1,1,0.0,1,Yes,No,Yes,T2,T3,No,3,1,1,No,70921,92,Other footwear with outer soles of leather,120,1,76,Shoes,,1.0
154404,2018-01-19 22:54:37.136000+00:00,32184,32193,2,2,13347.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,No,3,1,1,No,35141,87,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1053,3,14,Clothing,,0.0
376944,2018-01-22 19:51:48.986000+00:00,14371,14378,2,2,256191.0,Not VIP,5,3,0.0,5,No,No,No,,,No,3,1,1,Yes,15274,14,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",35,1,63,Clothing,web,1.0
125266,2018-01-14 21:53:57.686000+00:00,23507,23515,2,2,98840.0,Not VIP,7,1,0.0,7,Yes,No,No,T2,T2,No,7,1,0,No,25334,185," T-shirts, singlets and other vests",15,1,27,Clothing,web,0.0
62438,2018-01-09 02:14:55.056000+00:00,49657,49669,2,2,52886.0,Not VIP,84,1,0.0,84,Yes,No,Yes,T4,,No,3,921,1,Yes,54956,382,"Blouses, shirts and shirt-blouses",895,2,69,Clothing,app,0.0
47259,2018-01-08 09:36:52.323000+00:00,32595,32604,1,3,40914.0,Not VIP,9,3,0.0,9,Yes,No,No,T1,T1,Yes,3,924,1,Yes,35610,443,Dresses,322,23,33,Clothing,web,1.0
304117,2018-02-16 10:25:05.656000+00:00,9555,9561,1,3,126191.0,Not VIP,9,3,0.0,9,Yes,Yes,No,T2,T2,Yes,4,1,1,Yes,10077,356,Other footwear with outer soles of leather,15,4,31,Shoes,web,1.0
179072,2018-01-24 08:37:50.780000+00:00,95963,95986,2,2,135434.0,Not VIP,55,3,0.0,55,No,No,No,T3,T3,No,3,1,1,Yes,49835,479,"Trousers, overalls, shorts",77,1,433,Clothing,web,0.0
377270,2018-01-08 08:33:06.333000+00:00,22241,22249,1,3,75556.0,Not VIP,9,3,0.0,9,Yes,No,No,,,No,4,921,1,Yes,23936,9,"Trousers, overalls, shorts",57,1,63,Clothing,web,1.0
166885,2018-01-22 07:20:29.726000+00:00,92143,92165,2,2,46644.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,6,1,1,Yes,104620,113,Belts,411,29,289,Accessories,,0.0
82962,2018-01-10 14:41:59.016000+00:00,32263,32272,2,2,68407.0,Not VIP,5,3,0.0,5,No,No,No,T4,,No,3,924,1,Yes,35233,27,Other footwear,500,1,36,Shoes,web,0.0
387728,2018-02-11 19:49:15.066000+00:00,9077,9083,2,2,261632.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,3,1,1,Yes,9566,74,Other footwear with outer soles of leather,267,1,38,Shoes,web,1.0
105493,2018-01-12 11:51:40.466000+00:00,28623,28631,1,3,84733.0,Not VIP,20,3,0.0,20,Yes,No,Yes,T4,T4,No,3,924,1,Yes,31120,87,Footwear with outer soles of rubber or plastics,619,1,180,Shoes,web,0.0
35048,2018-01-06 21:41:52.880000+00:00,155401,155434,1,1,30878.0,VIP,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,182972,2,Shirts,199,4,292,Clothing,web,1.0
283284,2018-02-12 01:39:04.750000+00:00,77231,77249,2,2,201029.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,T4,No,3,1,1,No,118796,155,"Blouses, shirts and shirt-blouses",164,6,42,Clothing,app,1.0
155484,2018-01-20 04:58:42.573000+00:00,88313,88335,2,2,119533.0,Not VIP,3,2,26.8028,3,Yes,No,No,T4,,Yes,4,2365,1,No,100097,353,Of precious metal whether or not plated or clad with precious metal,358,52,17,Fine Jewellery,web,0.0
124236,2018-01-14 17:32:49.050000+00:00,67551,67568,2,2,98047.0,VIP,1,1,27.2,1,Yes,No,No,VIP,T1,No,4,1,1,Yes,75609,124,N/D,110,14,8,Clothing,web,0.0
404346,2018-01-01 22:42:46.453000+00:00,122091,122120,2,2,935.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,Yes,4,1,1,Yes,141665,82,"Handbags, whether or not with shoulder strap, including those without handle",8,1,17,Bags,web,1.0
83589,2018-01-10 15:31:54.820000+00:00,60393,60407,2,2,68880.0,Not VIP,14,3,0.0,14,Yes,No,No,T4,,Yes,4,924,1,Yes,67349,83,Footwear with outer soles of leather or composition leather,94,1,246,Shoes,web,0.0
395896,2018-02-05 11:42:40.420000+00:00,59517,59531,1,3,265633.0,Not VIP,29,3,0.0,29,Yes,No,Yes,,,Yes,4,4185,1,No,66315,126,,420,1,5,Shoes,app,1.0
150165,2018-01-19 06:49:09.020000+00:00,819,821,2,2,54362.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,Yes,70417,75,Other footwear with outer soles of leather,359,1,76,Shoes,web,0.0
305986,2018-02-16 17:54:25.690000+00:00,16004,16011,1,3,214815.0,Not VIP,9,3,0.0,9,No,No,No,T3,T4,Yes,3,1,1,No,17047,213,Other footwear with outer soles of leather,247,1,101,Shoes,web,1.0
200320,2018-01-27 22:23:23.493000+00:00,38212,38222,1,3,149196.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,3,1,1,Yes,41950,222,"Coats: overcoats, raincoat, cape, cloaks and similar articles",695,36,13,Clothing,,1.0
257750,2018-02-07 05:10:28.053000+00:00,10321,10327,2,2,21715.0,VIP,16,4,17.0858,16,Yes,No,No,T2,T3,Yes,3,3943,1,Yes,10876,61,N/D,1241,4,18,Clothing,web,1.0
8116,2018-01-02 18:07:14.953000+00:00,9456,9462,2,2,7498.0,VIP,1,1,5.0083,1,Yes,No,No,T2,T2,Yes,3,1,1,Yes,9973,41,,106,1,214,Shoes,web,0.0
305742,2018-02-16 16:57:08.910000+00:00,155337,155370,2,2,174484.0,Not VIP,1,1,6.7488,1,Yes,No,Yes,T2,T2,Yes,3,1,1,No,182900,162,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1323,24,371,Clothing,,1.0
243964,2018-02-04 19:17:59.890000+00:00,9877,9883,2,2,176725.0,VIP New,40,4,5.8485,40,No,No,Yes,T4,,Yes,3,1,1,No,10410,46," T-shirts, singlets and other vests",449,4,14,Clothing,web,1.0
398409,2018-01-10 12:39:17.360000+00:00,18240,18247,2,2,266832.0,Not VIP,9,3,0.0,9,No,No,No,T4,T4,No,3,924,1,Yes,19490,87,"Trousers, overalls, shorts",197,1,29,Clothing,web,1.0
400440,2018-01-16 16:07:31.146000+00:00,8070,8075,1,3,105399.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,Yes,3,1,1,No,67959,537,"Blouses, shirts and shirt-blouses",325,2,8,Clothing,web,1.0
46183,2018-01-08 08:59:02.260000+00:00,119938,119966,2,2,40020.0,Not VIP,12,4,31.0431,12,Yes,No,No,T4,T4,Yes,3,921,1,Yes,138945,700,Other footwear,10,11,23,Shoes,app,1.0
198304,2018-01-27 14:28:58.346000+00:00,4773,4777,2,2,51578.0,VIP New,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,4958,760,"Shawls, scarves, mufflers, mantillas, veils and similar articles",606,24,17,Accessories,web,0.0
314878,2018-02-18 17:12:35.163000+00:00,45083,45096,2,2,23931.0,Not VIP,15,4,12.9314,15,Yes,No,Yes,T1,T1,No,4,1,1,No,122716,37,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",36,4,2,Clothing,,0.0
19219,2018-01-04 14:05:50.983000+00:00,1960,1963,4,4,17271.0,Not VIP,7,1,0.0,7,Yes,No,No,T2,T2,Yes,7,1,0,No,20801,475,N/D,467,8,270,Clothing,web,0.0
184124,2018-01-25 02:52:53.670000+00:00,67552,67569,2,2,138690.0,VIP@Feb14,1,1,8.6432,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,Yes,75610,81,Dresses,60,1,8,Clothing,web,0.0
62759,2018-01-09 02:59:48.490000+00:00,6669,6673,2,2,5621.0,Not VIP,19,4,0.0,19,No,No,No,T4,T4,No,3,1,1,No,6958,337,Footwear with outer soles of rubber or plastics,539,1,31,Shoes,web,0.0
401508,2018-02-16 21:49:10.383000+00:00,9033,9039,4,2,194642.0,Not VIP,1,1,0.0,1,Yes,No,No,T3,T3,No,3,1,1,No,10946,121,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",89,21,80,Clothing,,1.0
5787,2018-01-02 10:37:08.286000+00:00,7266,7271,2,2,5477.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,No,7612,196,"Handbags, whether or not with shoulder strap, including those without handle",11,1,17,Bags,web,0.0
381968,2018-02-16 09:16:48.633000+00:00,150647,150680,1,3,258737.0,Not VIP,10,3,0.0,10,Yes,No,No,T4,T4,No,3,1,1,No,177195,38,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",148,4,3,Clothing,web,1.0
400175,2018-02-01 14:59:12.680000+00:00,89423,89445,1,3,169520.0,VIP,27,3,0.0,27,Yes,No,No,T3,T3,Yes,3,1,1,No,101412,38,"Trousers, overalls, shorts",1216,1,18,Clothing,app,1.0
389158,2018-01-28 15:41:15.853000+00:00,129548,129578,2,2,262351.0,Not VIP,1,1,25.6928,1,Yes,No,Yes,,,No,4,1,1,No,150941,92,"Handbags, whether or not with shoulder strap, including those without handle",87,1,17,Bags,web,1.0
294493,2018-02-14 10:13:18.426000+00:00,142518,142550,1,3,128196.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T4,No,4,1,1,Yes,167039,205,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",227,2,18,Clothing,web,1.0
379534,2018-01-01 18:36:40.710000+00:00,5611,5615,1,3,257515.0,Not VIP,27,3,0.0,27,Yes,No,No,,,Yes,4,1,1,Yes,18509,87,"Trousers, overalls, shorts",364,3,55,Clothing,web,1.0
89372,2018-01-11 02:39:42.890000+00:00,38746,38756,2,2,21010.0,VIP,12,4,28.7029,12,Yes,No,Yes,T2,T2,No,3,921,1,Yes,42571,14,Other footwear with outer soles of leather,168,1,5,Shoes,,1.0
281679,2018-02-11 17:23:23.936000+00:00,86280,86302,2,2,18299.0,VIP,19,4,0.0,19,Yes,No,Yes,T1,T2,Yes,3,1,1,Yes,178830,414,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",89,4,148,Clothing,app,1.0
390590,2018-01-31 17:30:55.163000+00:00,152891,152924,1,3,263067.0,Not VIP,9,3,0.0,9,Yes,No,Yes,,,No,3,1,1,Yes,179913,1579,Dresses,85,2,46,Clothing,web,1.0
93679,2018-01-11 12:23:05.750000+00:00,8215,8220,2,2,76358.0,Not VIP,20,3,0.0,20,No,No,No,T4,,No,3,921,1,Yes,8621,212,Footwear with outer soles of rubber or plastics,459,1,115,Shoes,,0.0
122778,2018-01-14 10:41:55.583000+00:00,152519,152552,2,2,96989.0,Not VIP,12,4,26.3626,12,Yes,No,No,T3,T4,No,3,1,1,No,59812,67,,194,1,55,Clothing,,1.0
75873,2018-01-10 01:00:00.326000+00:00,56709,56722,2,2,63075.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,922,1,Yes,63067,125,,132,1,11,Shoes,web,0.0
57512,2018-01-08 18:02:10.643000+00:00,1873,1876,2,2,5131.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T1,Yes,4,921,1,Yes,1927,80,Jackets and blazers,508,11,8,Clothing,web,1.0
59260,2018-01-08 20:23:16.473000+00:00,24852,24860,1,3,50390.0,VIP,24,3,0.0,24,No,No,Yes,T2,T2,Yes,3,921,1,Yes,26869,588,Dresses,935,2,295,Clothing,web,1.0
381528,2018-01-09 20:59:31.563000+00:00,30428,30436,2,2,258521.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,3,1,1,No,37216,196,"Handbags, whether or not with shoulder strap, including those without handle",461,1,17,Bags,web,1.0
123933,2018-01-14 16:10:51.693000+00:00,39506,39516,1,3,97824.0,Not VIP,11,3,0.0,11,No,No,No,T4,,No,4,1,1,No,43433,20,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",316,4,14,Clothing,web,0.0
18743,2018-01-04 12:41:14.500000+00:00,19042,19048,6,2,16865.0,Not VIP,67,4,50.202,67,Yes,Yes,Yes,VIP,VIP,No,6,1,1,No,20393,677,Swimwear,890,8,223,Clothing,,0.0
304670,2018-02-16 12:44:41.346000+00:00,44869,44882,2,2,214079.0,Not VIP,30,3,12.0877,30,No,No,No,T4,,No,3,1,1,Yes,49544,39,Dresses,23,23,114,Clothing,web,0.0
312090,2018-02-18 02:59:00.750000+00:00,132863,132893,2,2,78399.0,VIP,1,1,0.0,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,155020,212,Footwear with outer soles of rubber or plastics,152,1,72,Shoes,web,0.0
403168,2018-02-06 21:11:48.140000+00:00,6754,6758,1,1,9330.0,VIP,1,1,0.0,1,Yes,No,Yes,T1,T1,No,4,1,1,Yes,7055,203,"Trousers, overalls, shorts",226,2,8,Activewear,app,1.0
399827,2018-02-12 05:36:12.920000+00:00,155399,155432,2,2,267510.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,,,No,3,1,1,Yes,182970,422,Other footwear with outer soles of leather,606,1,31,Shoes,web,1.0
85369,2018-01-10 18:14:09.126000+00:00,48767,48779,2,2,70249.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,924,1,Yes,34688,87,,1071,1,6,Accessories,web,1.0
7787,2018-01-02 17:03:59.416000+00:00,9175,9181,1,3,7198.0,VIP,20,3,0.0,20,Yes,No,Yes,T2,T2,No,4,1,1,Yes,9670,712,Other footwear,124,1,214,Shoes,app,0.0
144632,2018-01-18 08:06:29.466000+00:00,86988,87010,2,2,97554.0,VIP New,19,4,0.0,19,Yes,No,No,VIP,VIP,Yes,3,4,1,No,98494,99,,682,26,324,Shoes,app,1.0
27346,2018-01-05 18:07:18.043000+00:00,22889,22897,2,2,24274.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,Yes,24658,64,"T-shirts, singlets and other vests",879,2,49,Girls Clothing,,0.0
391671,2018-02-16 05:30:22.626000+00:00,34696,34705,2,2,213859.0,Not VIP,3,2,0.0,3,No,No,No,,,Yes,3,5082,1,No,38017,171,"Blouses, shirts and shirt-blouses",617,2,33,Clothing,web,1.0
312471,2018-02-18 05:27:37.173000+00:00,131570,131600,4,2,218760.0,Not VIP,17,4,0.0,17,Yes,No,Yes,,,No,3,1,1,No,153545,60,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",62,4,6,Accessories,web,0.0
308755,2018-02-17 10:28:09.810000+00:00,94424,94447,2,2,216422.0,Not VIP,1,1,0.0,1,No,No,Yes,T4,,No,3,1,1,No,107412,81,,83,34,6,Accessories,web,0.0
17187,2018-01-04 06:41:07.253000+00:00,153881,153913,1,1,15525.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,4,1,1,Yes,181117,672,Dresses,456,3,35,Clothing,app,1.0
375470,2018-01-27 21:38:51.333000+00:00,76491,76509,2,2,32367.0,VIP New,116,1,0.0,116,No,No,No,T2,T2,No,4,1,1,No,86001,105,Other footwear with outer soles of leather,22,1,37,Shoes,app,1.0
108496,2018-01-12 15:50:58.433000+00:00,78879,78898,1,3,86787.0,VIP,50,3,0.0,50,Yes,No,No,T3,,Yes,3,924,1,No,88797,489,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",474,39,18,Activewear,web,1.0
235180,2018-02-03 01:22:34.423000+00:00,112336,112362,3,4,171256.0,Not VIP,7,1,0.0,7,No,No,No,,,No,1,1,0,No,129460,145,N/D,998,8,90,Clothing,web,0.0
67957,2018-01-09 12:27:14.276000+00:00,15624,15631,2,2,57010.0,Not VIP,12,4,31.0431,12,Yes,No,Yes,T4,,Yes,3,921,1,Yes,16633,84,Footwear with outer soles of rubber or plastics,883,1,36,Shoes,web,0.0
399221,2018-01-05 04:57:58.840000+00:00,5366,5370,2,2,100924.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,4,1,1,Yes,5587,33,"Blouses, shirts and shirt-blouses",111,1,42,Clothing,web,1.0
199514,2018-01-27 18:44:13.640000+00:00,40455,40465,2,2,148644.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T4,No,4,1,1,Yes,44513,33,"Blouses, shirts and shirt-blouses",15,1,57,Clothing,web,0.0
79494,2018-01-10 09:21:21.083000+00:00,52803,52815,2,2,65780.0,Not VIP,19,4,0.0,19,No,No,No,T4,T4,Yes,3,924,1,Yes,58560,25,"Trousers, overalls, shorts",33,6,153,Clothing,web,0.0
111101,2018-01-12 19:43:09.736000+00:00,51046,51058,1,3,7948.0,Not VIP,14,3,0.0,14,Yes,No,No,T3,T4,No,3,924,1,Yes,56551,14,Jackets and blazers,15,1,55,Clothing,web,0.0
179934,2018-01-24 12:11:18.226000+00:00,62375,62391,2,2,135994.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,No,3,1,1,No,69644,125,Footwear with outer soles of rubber or plastics,1201,1,25,Shoes,app,0.0
1938,2018-01-01 13:48:44.306000+00:00,2712,2715,2,2,1856.0,Not VIP,17,4,24.3652,17,No,No,No,T4,,No,3,1,1,Yes,2792,184,"Trousers, overalls, shorts",27,14,34,Clothing,web,0.0
310088,2018-02-17 16:31:02.750000+00:00,131570,131600,3,2,217231.0,Not VIP,17,4,0.0,17,No,No,Yes,,,No,3,1,1,No,153461,60,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",62,4,6,Accessories,app,0.0
191824,2018-01-26 10:51:56.753000+00:00,1705,1707,2,2,886.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,1,1,No,1749,87,Underpants and briefs,211,1,14,Clothing,app,1.0
187286,2018-01-25 15:19:37.836000+00:00,12309,12316,6,2,140738.0,Not VIP,4,3,45.0845,4,No,No,No,T4,,No,3,1,1,Yes,87216,225,Other footwear with outer soles of leather,248,8,322,Shoes,,1.0
150643,2018-01-19 09:07:19.723000+00:00,20840,20847,4,2,116328.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,,Yes,3,1,1,Yes,22375,25,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",33,9,3,Clothing,,0.0
27547,2018-01-05 18:45:02.083000+00:00,13267,13274,2,2,24451.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,4,1,1,Yes,27693,719,Dresses,15,4,222,Clothing,web,0.0
292478,2018-02-13 22:28:18.870000+00:00,35102,35111,2,2,206728.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,1,1,1,No,138830,92,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",155,1,6,Bags,web,0.0
316264,2018-02-18 23:40:17.636000+00:00,123826,123856,2,5,221157.0,Not VIP,11,3,0.0,11,Yes,No,No,T3,T3,Yes,4,1,1,Yes,143845,84,"Trousers, overalls, shorts",590,1,29,Clothing,web,1.0
303236,2018-02-16 05:43:18.103000+00:00,130498,130528,4,2,150767.0,Not VIP,12,4,57.9558,12,Yes,No,No,T4,T4,No,3,5618,1,No,152114,122,Of precious metal whether or not plated or clad with precious metal,129,14,17,Fine Jewellery,app,0.0
