orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
393769,2018-01-06 19:59:09.453000+00:00,23033,23041,1,3,46313.0,Not VIP,24,3,0.0,24,Yes,No,No,T4,T4,No,3,1,1,Yes,24818,443,"Coats: overcoats, raincoat, cape, cloaks and similar articles",79,48,114,Clothing,web,1.0
382316,2018-01-18 01:30:28.766000+00:00,39886,39896,2,2,258912.0,Not VIP,2,1,32.2147,2,Yes,No,No,T4,T4,Yes,3,1,1,No,43874,212,Other footwear,127,1,37,Shoes,web,1.0
207637,2018-01-29 09:52:14.610000+00:00,150858,150891,1,3,112883.0,Not VIP,9,3,0.0,9,Yes,No,No,T2,T2,No,3,1,1,Yes,177445,1348,Belts,433,1,166,Accessories,web,1.0
294406,2018-02-14 09:43:24.473000+00:00,4877,4881,2,2,207903.0,VIP,5,3,0.0,5,Yes,No,Yes,T2,T4,Yes,3,1,1,Yes,21099,6,Items of leather clothing & accessories,1216,1,42,Clothing,web,0.0
213270,2018-01-30 08:48:44.560000+00:00,53988,54000,2,2,64434.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,No,3,1,1,Yes,104012,378,"Trousers, overalls, shorts",488,1,3,Clothing,app,1.0
242493,2018-02-04 14:08:49.510000+00:00,5632,5636,2,2,175779.0,Not VIP,12,4,33.3833,12,No,No,No,T2,T3,No,3,1,1,No,5862,162,Underpants and briefs,186,14,104,Clothing,app,0.0
119039,2018-01-13 13:30:22.740000+00:00,82,82,2,2,94202.0,Not VIP,5,3,0.0,5,No,No,No,T4,,No,3,1,1,No,84807,23,"Handbags, whether or not with shoulder strap, including those without handle",38,2,17,Bags,web,0.0
402024,2018-01-10 04:37:08.143000+00:00,119322,119350,2,2,261069.0,Not VIP,1,1,5.0083,1,Yes,No,No,T3,T3,Yes,3,924,1,Yes,138158,311,Jackets and blazers,283,1,63,Clothing,web,1.0
185022,2018-01-25 07:42:08.773000+00:00,25487,25495,2,2,139251.0,Not VIP,16,4,17.0858,16,Yes,No,No,,,No,3,1,1,Yes,69162,609,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",405,24,18,Clothing,,1.0
244430,2018-02-04 20:57:28+00:00,155087,155120,2,2,163591.0,Not VIP,69,3,0.0,69,Yes,No,Yes,T2,T2,Yes,3,1,1,No,182576,105,Other footwear with outer soles of leather,22,1,78,Shoes,,1.0
107441,2018-01-12 14:31:52.996000+00:00,44935,44948,2,2,42635.0,Not VIP,17,4,24.3652,17,No,No,No,T3,T4,No,3,924,1,Yes,49624,36,Footwear with outer soles of rubber or plastics,338,1,431,Shoes,,0.0
266913,2018-02-08 18:30:07.633000+00:00,72079,72097,5,1,190773.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,80820,256,Skirts,281,14,69,Clothing,,1.0
32282,2018-01-06 13:13:21.813000+00:00,96595,96618,2,2,7675.0,Not VIP,4,3,0.0,4,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,110044,16,"Handbags, whether or not with shoulder strap, including those without handle",15,29,17,Bags,web,1.0
126551,2018-01-15 06:03:23.870000+00:00,44483,44496,5,2,59045.0,Not VIP,16,4,15.4853,16,Yes,No,Yes,T3,T4,Yes,3,1,1,Yes,49105,180,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",65,6,39,Boys Clothing,,1.0
114531,2018-01-13 02:52:39.336000+00:00,73403,73421,2,2,91127.0,Not VIP,20,3,0.0,20,No,No,No,T4,,No,4,924,1,Yes,82374,407," T-shirts, singlets and other vests",459,1,63,Clothing,web,0.0
385024,2018-01-04 05:18:47.973000+00:00,19669,19675,2,2,139606.0,Not VIP,12,4,31.0431,12,Yes,No,No,T4,T4,Yes,3,1,1,Yes,21078,99,Footwear with outer soles of rubber or plastics,78,26,275,Shoes,,1.0
399497,2018-01-25 15:53:45.653000+00:00,155320,155353,2,2,6074.0,Not VIP,19,4,0.0,19,Yes,Yes,Yes,VIP,VIP,Yes,6,1,1,No,127726,621,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",1216,2,17,Bags,,1.0
374261,2018-02-07 12:50:04.420000+00:00,14848,14855,2,2,155440.0,VIP,1,1,10.1824,1,Yes,No,No,VIP,VIP,Yes,3,1,1,No,3902,92,,36,20,9,Clothing,web,1.0
139025,2018-01-17 10:32:38.976000+00:00,75728,75746,2,2,50511.0,Not VIP,69,3,0.0,69,No,No,Yes,T4,T4,No,4,1,1,Yes,85070,179,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",85,1,8,Clothing,app,1.0
194548,2018-01-26 20:53:11.760000+00:00,100478,100500,5,2,145414.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,Yes,3,1,1,No,114857,308," T-shirts, singlets and other vests",30,9,8,Clothing,web,0.0
155811,2018-01-20 07:02:07.730000+00:00,21169,21176,4,1,119742.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,4,1,1,No,22736,70," T-shirts, singlets and other vests",46,10,27,Clothing,web,0.0
144169,2018-01-18 05:49:33.493000+00:00,84676,84697,4,1,111951.0,Not VIP,1,1,0.0,1,No,No,No,T2,T2,No,3,1,1,Yes,95740,1030,Dresses,27,2,46,Clothing,web,0.0
403347,2018-02-12 07:45:24.003000+00:00,129513,129543,2,2,269109.0,Not VIP,5,3,0.0,5,Yes,No,Yes,,,Yes,3,5082,1,No,150702,23,,1216,2,8,Clothing,app,1.0
30710,2018-01-06 07:43:23.786000+00:00,17239,17246,1,3,27168.0,Not VIP,29,3,0.0,29,Yes,No,No,T4,,Yes,3,1,1,Yes,18395,90,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15,2,18,Clothing,web,0.0
27566,2018-01-05 18:48:04.760000+00:00,25573,25581,1,3,24469.0,VIP,9,3,0.0,9,No,No,No,T2,T2,Yes,3,1,1,Yes,27705,815,"Trousers, overalls, shorts",17,2,201,Clothing,app,0.0
96837,2018-01-11 17:16:15.303000+00:00,85641,85663,2,2,17967.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T3,T3,No,3,921,1,Yes,96903,884,"Trousers, overalls, shorts",32,6,201,Clothing,app,1.0
144020,2018-01-18 05:05:50.573000+00:00,60713,60727,2,2,111851.0,Not VIP,46,4,5.008,46,Yes,No,No,T3,T3,No,3,1,1,Yes,67709,87,Belts,207,1,73,Accessories,app,0.0
284971,2018-02-12 12:00:27.090000+00:00,148125,148158,2,2,202076.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,Yes,4,1,1,No,174150,82,Dresses,51,1,9,Clothing,web,1.0
17970,2018-01-04 10:05:05.150000+00:00,18430,18436,2,2,16207.0,Not VIP,12,4,33.3833,12,No,No,Yes,T4,,No,3,1,1,Yes,19700,565,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",535,2,150,Clothing,,0.0
199234,2018-01-27 17:42:22.080000+00:00,53403,53415,1,1,148444.0,VIP New,12,4,0.0,12,Yes,No,No,VIP,VIP,Yes,6,1,1,No,59250,342,"Gloves, mittens and mitts",361,2,1,Accessories,,0.0
79747,2018-01-10 09:48:27.473000+00:00,28275,28283,2,2,65972.0,Not VIP,5,3,0.0,5,Yes,No,No,T2,T2,No,3,924,1,Yes,30738,14,Other footwear with outer soles of leather,187,1,76,Shoes,web,1.0
149820,2018-01-19 04:52:19.336000+00:00,74170,74188,2,2,115800.0,Not VIP,16,4,15.4853,16,No,No,No,T4,,No,3,1,1,Yes,83258,4,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",695,5,3,Clothing,,0.0
210655,2018-01-29 19:54:35.046000+00:00,94332,94355,1,3,155979.0,Not VIP,14,3,0.0,14,No,No,No,T4,,No,3,1,1,No,107291,665,N/D,8,11,3,Clothing,web,0.0
54050,2018-01-08 14:44:02.750000+00:00,4927,4931,2,2,46289.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T3,T4,Yes,4,921,1,Yes,40214,2,"Handbags, whether or not with shoulder strap, including those without handle",155,1,17,Bags,app,1.0
399837,2018-01-21 19:07:17.396000+00:00,154757,154789,2,2,17657.0,Not VIP,4,3,0.0,4,No,No,No,T3,T3,Yes,3,1,1,Yes,182173,1250,"Trousers, overalls, shorts",302,24,114,Clothing,web,1.0
104680,2018-01-12 10:52:23.833000+00:00,9399,9405,2,2,84267.0,VIP New,4,3,0.0,4,Yes,No,Yes,T1,T1,Yes,6,924,1,Yes,9910,2,Footwear with outer soles of rubber or plastics,94,1,36,Shoes,web,0.0
86339,2018-01-10 19:55:30.593000+00:00,29201,29209,1,3,71015.0,Not VIP,14,3,0.0,14,Yes,No,No,T2,T3,No,4,924,1,Yes,31771,20,"Trousers, overalls, shorts",85,1,249,Clothing,web,1.0
383454,2018-01-12 12:23:18.343000+00:00,151032,151065,2,2,37650.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,No,3,924,1,Yes,177651,1568,Jackets and blazers,186,35,29,Clothing,web,1.0
200933,2018-01-28 02:06:27.210000+00:00,76204,76222,2,2,743.0,VIP New,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,Yes,4,1,1,No,117148,97,Other footwear,1216,4,62,Shoes,app,0.0
231112,2018-02-02 08:52:29.723000+00:00,98165,98188,2,2,110801.0,Not VIP,89,3,43.3387,89,Yes,No,No,T3,T4,No,4,1,1,No,111999,2," T-shirts, singlets and other vests",85,1,14,Clothing,app,0.0
389884,2018-01-18 00:16:06.566000+00:00,89662,89684,2,2,262711.0,Not VIP,4,3,0.0,4,No,No,Yes,,,No,3,1,1,No,101708,33,Articles of a kind normally carried in the pocket or in the handbag,15,2,1,Homeware,web,1.0
394395,2018-01-26 13:51:55.813000+00:00,1245,1247,2,2,264909.0,Not VIP,18,4,0.0,18,Yes,No,No,,,Yes,3,1,1,Yes,1274,153,Other footwear with outer soles of leather,15,1,12,Shoes,web,1.0
385448,2018-01-24 14:26:18.443000+00:00,21727,21735,1,3,260463.0,Not VIP,29,3,0.0,29,Yes,No,No,,,No,4,1,1,Yes,23357,17,Footwear with outer soles of rubber or plastics,87,1,23,Shoes,web,1.0
117437,2018-01-13 08:35:06.283000+00:00,76883,76901,2,2,88399.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,Yes,3,921,1,Yes,86442,148,"Handbags, whether or not with shoulder strap, including those without handle",30,2,17,Bags,app,1.0
77637,2018-01-10 05:33:58.586000+00:00,129013,129043,2,2,64396.0,Not VIP,19,4,0.0,19,Yes,No,No,T3,T4,Yes,4,921,1,Yes,177260,72,,83,20,19,Clothing,app,1.0
27093,2018-01-05 17:21:50.620000+00:00,13785,13792,2,2,24060.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,No,14626,499,"T-shirts, singlets and other vests",65,1,85,Boys Clothing,web,0.0
401486,2018-01-09 06:11:28.906000+00:00,108268,108292,5,2,268236.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,Yes,3,1,1,No,124467,1453,"Trousers, overalls, shorts",375,2,8,Clothing,web,1.0
289109,2018-02-13 08:06:07.643000+00:00,57632,57645,2,2,204629.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,Yes,3,1,1,Yes,64132,125,Other footwear,328,1,25,Shoes,web,0.0
51598,2018-01-08 12:53:22.506000+00:00,22423,22431,2,2,44395.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,,No,3,922,1,Yes,24140,74,Other footwear with outer soles of leather,267,1,5,Shoes,web,1.0
128242,2018-01-15 14:15:56.633000+00:00,32776,32785,2,2,100939.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,,No,3,1,1,No,89059,83,Articles of a kind normally carried in the pocket or in the handbag,114,26,17,Bags,,0.0
403289,2018-02-16 15:06:29.420000+00:00,15820,15827,1,3,133851.0,Not VIP,11,3,0.0,11,Yes,No,No,T3,T3,Yes,4,1,1,Yes,16847,5,"Trousers, overalls, shorts",1215,1,56,Clothing,,1.0
371208,2018-02-10 00:02:18.130000+00:00,10955,10961,1,3,189725.0,Not VIP,9,3,0.0,9,No,No,No,T4,,No,3,1,1,No,11559,87," T-shirts, singlets and other vests",215,1,14,Clothing,web,1.0
378593,2018-01-03 20:06:55.916000+00:00,51383,51395,2,2,257020.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,,Yes,3,1,1,Yes,56943,1943,"Coats: overcoats, raincoat, cape, cloaks and similar articles",77,1,17,Clothing,web,1.0
219526,2018-01-31 09:51:25.496000+00:00,57236,57249,2,2,161561.0,VIP,1,1,5.0083,1,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,63666,458,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",450,1,2,Clothing,app,0.0
61691,2018-01-09 00:21:47.636000+00:00,17576,17583,2,2,27189.0,Not VIP,21,2,26.9328,21,Yes,No,No,T2,T4,No,4,921,1,No,18762,92,"Handbags, whether or not with shoulder strap, including those without handle",15,1,17,Bags,app,0.0
60375,2018-01-08 22:00:57.326000+00:00,8776,8781,5,2,12334.0,Not VIP,30,3,0.0,30,Yes,No,Yes,T3,T4,Yes,3,1,1,Yes,14271,87,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",237,1,6,Accessories,app,0.0
108725,2018-01-12 16:09:48.623000+00:00,70955,70972,2,2,86898.0,Not VIP,17,4,24.3652,17,Yes,No,Yes,T3,T4,Yes,3,924,1,Yes,79528,139,Other footwear with outer soles of leather,427,1,254,Girls Shoes,web,0.0
150468,2018-01-19 08:21:51.073000+00:00,86713,86735,2,2,32764.0,VIP,17,4,24.3652,17,No,No,No,T1,T2,Yes,3,1,1,Yes,98166,213,Other footwear with outer soles of leather,77,1,77,Shoes,web,0.0
183068,2018-01-24 21:41:46.846000+00:00,148677,148710,1,1,137997.0,Not VIP,1,1,0.0,1,No,No,No,T1,T2,No,4,1,1,No,174802,1468,Sunglasses,1186,2,1,Accessories,web,1.0
385374,2018-02-02 19:16:06.006000+00:00,30732,30740,1,3,260422.0,Not VIP,4,3,0.0,4,No,No,Yes,,,No,4,1,1,No,33520,28,"Handbags, whether or not with shoulder strap, including those without handle",20,2,17,Bags,web,1.0
95129,2018-01-11 14:35:35.920000+00:00,16813,16820,3,8,36187.0,Not VIP,1,1,0.0,1,No,No,No,T2,T2,No,4,1,1,No,17933,92,Other footwear with outer soles of leather,120,1,121,Shoes,web,1.0
241509,2018-02-04 10:28:42.143000+00:00,96643,96666,4,2,175161.0,Not VIP,5,3,0.0,5,Yes,No,Yes,T4,T4,No,3,1,1,No,110490,528," T-shirts, singlets and other vests",85,12,27,Clothing,app,0.0
122470,2018-01-14 09:09:33.873000+00:00,121676,121705,2,2,96763.0,VIP,12,4,35.7236,12,Yes,No,Yes,T2,T2,No,3,1,1,No,141127,787,"Trousers, overalls, shorts",85,14,120,Clothing,,1.0
400097,2018-01-12 12:49:41.316000+00:00,59792,59806,2,2,228845.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,Yes,4,1,1,No,66648,346,N/D,78,20,148,Clothing,web,1.0
373921,2018-02-12 18:41:47.903000+00:00,142158,142190,1,3,6789.0,Not VIP,14,3,0.0,14,Yes,No,Yes,T2,T2,Yes,4,1,1,Yes,166598,97,"Blouses, shirts and shirt-blouses",86,3,33,Clothing,,1.0
126698,2018-01-15 07:11:10.560000+00:00,19127,19133,2,2,99885.0,VIP,5,3,0.0,5,Yes,No,Yes,T1,T1,No,3,1,1,No,20482,535,"T-shirts, singlets and other vests",65,12,65,Girls Clothing,web,0.0
153207,2018-01-19 18:18:55.060000+00:00,60402,60416,3,4,118004.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,No,4,1,0,Yes,67359,634,N/D,568,8,128,Shoes,web,1.0
375358,2018-01-21 04:59:21.113000+00:00,31281,31289,2,2,142712.0,Not VIP,1,1,0.0,1,No,No,No,,,No,3,1,1,Yes,40111,345,"Trousers, overalls, shorts",26,3,66,Clothing,web,1.0
50451,2018-01-08 12:02:37.250000+00:00,2186,2189,5,3,43452.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,Yes,2250,504,N/D,335,1,3,Clothing,web,0.0
377012,2018-02-15 22:04:16.616000+00:00,96845,96868,2,2,7478.0,VIP,1,1,0.0,1,Yes,No,Yes,T1,T1,Yes,3,1,1,Yes,110354,1496,Jackets and blazers,245,1,264,Clothing,web,1.0
400050,2018-01-08 22:16:40.176000+00:00,155453,155486,6,2,82249.0,Not VIP,16,4,0.0,16,Yes,No,No,T2,T2,No,3,921,1,Yes,183037,162,"Blouses, shirts and shirt-blouses",555,14,42,Clothing,web,1.0
206844,2018-01-29 05:52:46.563000+00:00,84724,84745,2,2,5790.0,VIP New,3,2,0.0,3,Yes,No,No,VIP,VIP,Yes,3,1,1,No,95798,312,Babies' Other garments and clothing accessories,163,6,151,Baby Girl Clothing,web,0.0
401700,2018-02-09 07:33:47.013000+00:00,155489,155522,2,2,268332.0,Not VIP,19,4,0.0,19,Yes,No,No,,,No,3,1,1,Yes,183075,322,N/D,349,2,38,Shoes,web,1.0
173914,2018-01-23 12:13:12.136000+00:00,151834,151867,2,2,105511.0,Not VIP,24,3,53.9876,24,Yes,No,No,T3,T4,No,3,1,1,No,178607,1001,"Trousers, overalls, shorts",760,14,46,Clothing,web,1.0
373002,2018-01-09 14:47:53.073000+00:00,300,301,2,2,27498.0,VIP,19,4,0.0,19,Yes,No,Yes,T1,T1,No,3,1,1,No,5732,162,"Trousers, overalls, shorts",638,10,90,Clothing,app,1.0
69856,2018-01-09 14:49:30.400000+00:00,18313,18319,2,2,21787.0,Not VIP,5,3,0.0,5,No,No,No,T4,T4,No,3,921,1,Yes,19568,17,"Trousers, overalls, shorts",106,2,34,Clothing,web,0.0
255897,2018-02-06 20:26:52.223000+00:00,6723,6727,2,2,184064.0,VIP,131,3,0.0,131,Yes,No,Yes,T2,T3,No,3,1,1,Yes,7018,33,Jackets and blazers,15,3,42,Clothing,app,0.0
152445,2018-01-19 15:46:22.006000+00:00,7468,7473,4,2,117483.0,VIP New,22,5,5.0083,22,Yes,No,Yes,T1,T2,Yes,4,1,1,No,7830,46," T-shirts, singlets and other vests",106,4,202,Clothing,web,0.0
282608,2018-02-11 21:32:41.430000+00:00,1028,1030,1,3,200564.0,Not VIP,9,3,0.0,9,Yes,No,No,T2,T3,No,3,1,1,No,1048,33," T-shirts, singlets and other vests",971,4,14,Clothing,web,0.0
299616,2018-02-15 12:18:04.336000+00:00,129569,129599,5,2,210874.0,Not VIP,4,3,0.0,4,No,No,No,T2,T3,No,3,1,1,Yes,150966,896,"Babies' Dresses or skirts, except those imported as parts of sets",94,1,285,Baby Girl Clothing,web,0.0
254820,2018-02-06 16:48:12.216000+00:00,13877,13884,2,2,183390.0,Not VIP,22,5,0.0,22,No,No,Yes,T4,,Yes,3,1,1,No,133826,33," T-shirts, singlets and other vests",15,4,14,Clothing,web,0.0
192680,2018-01-26 14:11:13.740000+00:00,60179,60193,2,2,144213.0,Not VIP,1,1,5.0083,1,Yes,No,No,T4,,Yes,4,1,1,Yes,67109,97,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",22,1,14,Clothing,web,0.0
104661,2018-01-12 10:50:21.910000+00:00,69367,69384,2,2,76768.0,Not VIP,17,4,24.3652,17,Yes,No,No,T3,T3,No,3,924,1,Yes,77696,2113,,38,21,4,Shoes,web,0.0
253159,2018-02-06 12:03:32.020000+00:00,46265,46278,1,3,182381.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,,No,3,1,1,Yes,51134,125,Footwear with outer soles of rubber or plastics,81,1,76,Shoes,web,0.0
260447,2018-02-07 16:29:25.480000+00:00,3066,3069,2,2,161080.0,Not VIP,15,4,0.0,15,Yes,No,Yes,T4,T4,No,3,1,1,Yes,3157,20,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1201,4,14,Clothing,app,0.0
50178,2018-01-08 11:48:41.500000+00:00,7339,7344,2,2,23788.0,VIP New,1,1,5.1665,1,Yes,No,Yes,VIP,VIP,Yes,3,1,1,No,7689,2,Other footwear,33,1,53,Shoes,web,0.0
376155,2018-01-23 18:46:50.883000+00:00,5790,5794,2,2,255806.0,Not VIP,21,2,34.6351,21,Yes,No,No,T4,T4,Yes,3,1,1,No,6735,2," T-shirts, singlets and other vests",190,4,19,Clothing,app,1.0
88719,2018-01-11 00:47:15.820000+00:00,62697,62713,3,4,72816.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,T4,No,3,1,0,Yes,70016,634,N/D,786,8,421,Clothing,web,0.0
185372,2018-01-25 09:14:52.826000+00:00,1931,1934,2,2,139491.0,Not VIP,3,2,42.2351,3,No,No,Yes,T2,T2,No,4,1,1,No,1985,50," T-shirts, singlets and other vests",1115,4,19,Clothing,app,0.0
405088,2018-01-16 02:48:09.960000+00:00,15488,15495,2,2,103158.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T3,T3,Yes,3,4,1,No,13687,6,Other footwear,305,1,91,Shoes,app,1.0
42591,2018-01-08 06:21:25.276000+00:00,15089,15096,2,2,37191.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,,Yes,4,921,1,Yes,16051,318,Other footwear,44,29,37,Shoes,app,1.0
