orderportalid,orderdate_gmt,designer,style,shipper,shiptypeid,userid,isvip,country,region,ddprate,countrycode,hasusedwishlist,isreseller,hasitemsonbag,tierafterorder,tierbeforeorder,isusingmultipledevices,userfraudstatus,promocode,freereturn,issale,productid,brand,ddpsubcategory,storeid,countryoforigin,size,category_1stlevel,platform,returned
285016,2018-02-12 12:10:27.056000+00:00,83433,83454,2,2,28346.0,VIP New,1,1,7.6715,1,Yes,No,Yes,T1,T1,No,4,1,1,No,146497,76,Other footwear with outer soles of leather,236,1,30,Shoes,web,0.0
115703,2018-01-13 05:43:42.120000+00:00,73937,73955,5,2,91899.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,924,1,Yes,82979,554,Swimwear,531,8,401,Clothing,web,0.0
198885,2018-01-27 16:27:55.943000+00:00,45052,45065,2,2,148203.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,,Yes,6,1,1,No,105824,28,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1115,9,18,Clothing,app,1.0
221073,2018-01-31 15:08:11.886000+00:00,101369,101391,2,2,162510.0,Not VIP,15,4,0.0,15,Yes,No,Yes,T4,,No,3,1,1,Yes,115936,101,Shirts,72,2,2,Clothing,web,0.0
102477,2018-01-12 06:22:46.070000+00:00,57178,57191,3,2,74235.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,T4,No,3,924,1,Yes,63597,2,"Handbags, whether or not with shoulder strap, including those without handle",238,1,6,Bags,app,0.0
385827,2018-02-17 22:53:20.816000+00:00,82842,82863,2,2,260654.0,Not VIP,1,1,0.0,1,No,No,No,,,No,3,1,1,Yes,93588,850,N/D,119,1,150,Clothing,web,1.0
43800,2018-01-08 07:42:19.953000+00:00,12483,12490,2,2,38098.0,VIP,3,2,0.0,3,Yes,No,Yes,T2,T2,No,3,922,1,Yes,13206,9,Other footwear with outer soles of leather,190,1,76,Shoes,,1.0
401487,2018-02-03 12:09:10.100000+00:00,77231,77249,2,2,257041.0,Not VIP,14,3,0.0,14,No,No,No,T4,T4,No,3,1,1,No,118796,155,"Blouses, shirts and shirt-blouses",15,6,43,Clothing,web,1.0
213816,2018-01-30 10:56:31.303000+00:00,22067,22075,4,15,6843.0,VIP New,4,3,0.0,4,Yes,No,Yes,VIP,VIP,No,6,1,1,Yes,23732,731,Dresses,15,1,187,Clothing,,0.0
23716,2018-01-05 06:53:26.210000+00:00,9126,9132,2,2,21191.0,Not VIP,16,4,0.0,16,Yes,No,Yes,T4,,No,3,1,1,No,9618,4,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",52,2,1,Accessories,app,0.0
89901,2018-01-11 04:11:36.846000+00:00,34617,34626,2,2,43928.0,VIP New,19,4,0.0,19,No,No,Yes,VIP,VIP,Yes,3,921,1,Yes,75778,100,Dresses,98,2,70,Clothing,app,1.0
46944,2018-01-08 09:25:56.520000+00:00,39315,39325,2,2,5739.0,Not VIP,12,4,0.0,12,Yes,Yes,Yes,VIP,VIP,Yes,6,921,1,Yes,43217,85,Other footwear with outer soles of leather,13,29,20,Shoes,app,0.0
373240,2018-01-08 23:52:09.763000+00:00,40767,40777,2,5,254283.0,Not VIP,9,3,0.0,9,Yes,No,No,,,No,3,921,1,Yes,44871,443,Dresses,267,23,114,Clothing,web,1.0
393188,2018-01-08 23:05:53.820000+00:00,48375,48387,2,2,264329.0,Not VIP,10,3,0.0,10,Yes,No,No,T4,T4,Yes,3,921,1,Yes,67159,87,Items of leather clothing & accessories,339,3,29,Clothing,web,1.0
124824,2018-01-14 20:02:17.036000+00:00,91764,91786,4,4,94744.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,,No,8,1,0,No,104173,145," T-shirts, singlets and other vests",998,8,845,Clothing,web,1.0
377855,2018-01-17 02:37:19.826000+00:00,77131,77149,2,2,256615.0,Not VIP,1,1,5.0083,1,No,No,No,,,No,3,1,1,No,84804,99,Footwear with outer soles of rubber or plastics,138,1,530,Shoes,web,1.0
313901,2018-02-18 13:14:47.036000+00:00,62324,62340,3,11,219667.0,Not VIP,3,2,0.0,3,Yes,No,Yes,T4,,No,3,1,1,No,69582,92," T-shirts, singlets and other vests",1194,1,27,Clothing,,0.0
54467,2018-01-08 15:04:32.426000+00:00,44529,44542,2,2,46603.0,Not VIP,1,1,27.9203,1,Yes,No,Yes,T2,T4,No,4,921,1,Yes,49165,1107,Articles of apparel and clothing accessories,38,12,768,Clothing,web,0.0
379743,2018-01-27 16:20:34.873000+00:00,17294,17301,2,2,202364.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,4,1,1,Yes,18455,9,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",136,1,29,Clothing,web,1.0
58673,2018-01-08 19:33:29.296000+00:00,3118,3121,2,2,49932.0,Not VIP,12,4,25.1925,12,Yes,No,Yes,T4,,No,3,921,1,Yes,7087,609,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",284,24,8,Clothing,web,0.0
128922,2018-01-15 16:34:23.306000+00:00,1930,1933,2,2,66794.0,Not VIP,19,4,0.0,19,Yes,No,No,T3,T4,No,3,1,1,No,1984,92,"Handbags, whether or not with shoulder strap, including those without handle",36,1,17,Bags,app,0.0
400252,2018-01-12 20:42:38.290000+00:00,41788,41798,1,3,267702.0,Not VIP,9,3,0.0,9,No,No,No,,,No,3,924,1,Yes,46068,1040,Other footwear with outer soles of leather,78,21,156,Shoes,web,1.0
213035,2018-01-30 07:44:54.143000+00:00,11787,11792,2,2,157536.0,Not VIP,19,4,0.0,19,No,No,Yes,T3,,No,4,1,1,No,56488,84,N/D,1215,1,17,Bags,app,0.0
384093,2018-01-10 20:39:05.026000+00:00,25710,25718,1,1,259778.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,3,1,1,No,27860,11,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",303,4,19,Clothing,,1.0
375142,2018-02-16 02:31:50.580000+00:00,58142,58155,4,2,97269.0,VIP New,1,1,43.2407,1,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,124214,162," T-shirts, singlets and other vests",683,1,304,Clothing,web,1.0
7798,2018-01-02 17:06:16.783000+00:00,8264,8269,2,2,7208.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,T4,No,3,1,1,Yes,8674,36,Footwear with outer soles of leather or composition leather,11,1,276,Shoes,web,0.0
386568,2018-01-03 13:08:52.220000+00:00,42389,42399,1,3,178915.0,Not VIP,14,3,0.0,14,Yes,No,No,,,No,3,1,1,No,46725,125,Footwear with outer soles of rubber or plastics,363,1,180,Shoes,web,1.0
257636,2018-02-07 04:29:51.100000+00:00,85795,85817,2,2,185183.0,Not VIP,19,4,0.0,19,No,No,Yes,T4,,No,3,4954,1,Yes,97096,197,"Trousers, overalls, shorts",1262,14,120,Clothing,web,1.0
386100,2018-01-08 08:19:05.450000+00:00,61135,61149,2,2,260242.0,VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,921,1,Yes,178462,324,"Blouses, shirts and shirt-blouses",456,3,47,Clothing,web,1.0
65630,2018-01-09 08:55:44.280000+00:00,21202,21209,2,2,55213.0,Not VIP,12,4,0.0,12,Yes,No,Yes,T4,T4,Yes,3,921,1,Yes,14376,34,Footwear with outer soles of rubber or plastics,106,1,79,Girls Shoes,,1.0
5068,2018-01-02 06:51:58.900000+00:00,6429,6433,5,2,4825.0,Not VIP,1,1,0.0,1,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,6706,13,"T-shirts, singlets and other vests",429,2,65,Girls Clothing,web,0.0
86929,2018-01-10 20:55:21.870000+00:00,5458,5462,2,2,71473.0,VIP,18,4,0.0,18,Yes,No,Yes,T1,T1,Yes,4,1,1,No,5681,14,N/D,35,1,29,Clothing,app,0.0
142992,2018-01-17 23:53:00.296000+00:00,84208,84229,2,2,111173.0,Not VIP,3,2,0.0,3,No,No,No,T4,T4,No,3,1,1,Yes,95184,259,"Blouses, shirts and shirt-blouses",288,2,18,Clothing,web,0.0
274925,2018-02-10 06:04:40.786000+00:00,102035,102057,2,2,195701.0,VIP,1,1,5.0083,1,Yes,No,No,T2,T2,Yes,3,1,1,No,184227,22,Other footwear,238,1,62,Shoes,web,1.0
245816,2018-02-05 04:03:09.220000+00:00,30071,30079,2,2,177910.0,Not VIP,6,4,50.202,6,Yes,No,No,T3,T3,No,3,4185,1,Yes,32765,94,"Trousers, overalls, shorts",335,1,8,Clothing,app,0.0
376301,2018-01-16 08:08:29.706000+00:00,65131,65148,6,2,255870.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,Yes,72829,834,"Blouses, shirts and shirt-blouses",692,8,321,Clothing,web,1.0
376334,2018-01-05 12:32:00.210000+00:00,123793,123823,5,2,255889.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,No,3,1,1,Yes,143802,1032,Jackets and blazers,327,2,35,Clothing,,1.0
381118,2018-01-21 08:11:32.713000+00:00,90296,90318,2,2,123631.0,Not VIP,1,1,5.0083,1,Yes,Yes,No,T2,T2,Yes,3,1,1,No,102434,1296,Of precious metal whether or not plated or clad with precious metal,194,14,98,Jewellery,web,1.0
95234,2018-01-11 14:44:57.926000+00:00,65515,65532,2,2,77496.0,Not VIP,19,4,0.0,19,Yes,No,No,T4,,Yes,3,924,1,Yes,73282,487,"Handbags, whether or not with shoulder strap, including those without handle",343,1,17,Bags,web,0.0
300423,2018-02-15 15:35:24.233000+00:00,124652,124682,4,2,211489.0,Not VIP,1,1,0.0,1,No,No,No,T4,T4,Yes,3,1,1,No,144066,28,,9,123,2,Clothing,web,0.0
175975,2018-01-23 18:47:35.716000+00:00,95021,95044,3,4,133405.0,Not VIP,7,1,0.0,7,Yes,No,No,T4,T4,No,3,1,0,Yes,108146,634,N/D,786,8,395,Clothing,web,0.0
173414,2018-01-23 10:09:51.230000+00:00,76329,76347,2,2,2550.0,VIP New,1,1,58.7398,1,Yes,No,Yes,VIP,VIP,Yes,4,1,1,No,102061,69,,11,1,5,Shoes,app,0.0
192216,2018-01-26 12:32:55.726000+00:00,3097,3100,2,2,143907.0,Not VIP,7,1,0.0,7,No,No,No,T4,,Yes,4,1,0,No,3191,11,Articles of a kind normally carried in the pocket or in the handbag,15,26,6,Accessories,app,0.0
33534,2018-01-06 16:42:41.476000+00:00,29674,29682,1,1,26898.0,Not VIP,1,1,0.0,1,Yes,No,No,T2,T3,No,1,1,1,No,32315,263,Other types of undergarments,295,2,19,Clothing,web,0.0
171727,2018-01-23 01:11:43.823000+00:00,79735,79754,3,2,130647.0,Not VIP,12,4,0.0,12,No,No,No,,,No,1,1,1,Yes,89838,673,"Handbags, whether or not with shoulder strap, including those without handle",11,26,17,Bags,app,0.0
206278,2018-01-29 02:28:50.490000+00:00,104005,104026,4,2,135702.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,Yes,3,1,1,No,119166,716,"Blouses, shirts and shirt-blouses",157,30,48,Girls Clothing,web,0.0
310536,2018-02-17 18:19:19.233000+00:00,132454,132484,4,2,217512.0,Not VIP,4,3,0.0,4,No,No,Yes,,,No,3,1,1,No,154535,189,Footwear with outer soles of rubber or plastics,1357,29,12,Shoes,web,0.0
18450,2018-01-04 11:40:12.646000+00:00,18807,18813,2,2,16612.0,Not VIP,14,3,0.0,14,Yes,No,Yes,T3,T3,No,4,1,1,No,20131,39,Other footwear,22,4,58,Shoes,web,0.0
399241,2018-01-06 18:30:04.173000+00:00,9422,9428,2,2,30010.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,No,3,1,1,Yes,51053,69,Articles of a kind normally carried in the pocket or in the handbag,11,1,6,Bags,app,1.0
304786,2018-02-16 13:10:33.813000+00:00,393,394,2,2,214142.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,5082,1,No,397,87,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",231,1,6,Accessories,web,0.0
398563,2018-01-02 20:52:17.556000+00:00,10127,10133,1,3,8122.0,Not VIP,4,3,0.0,4,Yes,No,No,,,No,3,1,1,Yes,10675,21,Of precious metal whether or not plated or clad with precious metal,85,1,17,Jewellery,web,1.0
35810,2018-01-07 01:21:01.520000+00:00,28782,28790,2,2,31547.0,Not VIP,3,2,0.0,3,Yes,No,No,T4,T4,No,3,1,1,Yes,31294,128,Other footwear,134,1,254,Girls Shoes,web,0.0
146817,2018-01-18 16:09:33.080000+00:00,18583,18589,2,2,12519.0,VIP,79,1,0.0,79,Yes,No,No,T1,T2,No,4,1,1,No,19880,505,"Trousers, overalls, shorts",15,2,16,Clothing,,0.0
82597,2018-01-10 14:11:40.990000+00:00,59929,59943,2,2,68138.0,VIP,70,3,0.0,70,Yes,No,Yes,T2,T2,Yes,3,924,1,Yes,66804,286,Jackets and blazers,266,1,42,Clothing,web,0.0
276471,2018-02-10 13:52:00.523000+00:00,34366,34375,1,7,69001.0,Not VIP,4,3,0.0,4,Yes,Yes,No,VIP,T1,No,6,413,1,No,37643,92,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",91,1,14,Clothing,web,0.0
52954,2018-01-08 13:54:19.786000+00:00,7034,7038,2,2,45462.0,VIP New,1,1,5.0083,1,Yes,No,Yes,T1,T2,Yes,4,921,1,Yes,7365,87,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",457,1,27,Clothing,app,1.0
385014,2018-01-12 15:56:58.580000+00:00,15416,15423,2,2,260230.0,Not VIP,19,4,0.0,19,No,No,No,T4,T4,Yes,3,924,1,Yes,16402,57,"Coats: overcoats, raincoat, cape, cloaks and similar articles",113,2,43,Clothing,web,1.0
150919,2018-01-19 10:17:36.280000+00:00,86877,86899,2,2,116504.0,VIP,12,4,40.404,12,Yes,No,Yes,VIP,T2,No,3,1,1,No,98351,33,,106,20,17,Accessories,,0.0
375295,2018-02-14 16:17:04.230000+00:00,120000,120028,2,2,202774.0,Not VIP,3,2,11.9584,3,No,No,No,T2,T2,Yes,4,1,1,No,147734,53,Dresses,484,1,57,Clothing,web,1.0
71895,2018-01-09 17:21:53.716000+00:00,2553,2556,3,3,59949.0,Not VIP,36,3,0.0,36,Yes,No,No,T4,T4,No,3,1,1,No,2629,92,Footwear with outer soles of rubber or plastics,111,1,101,Shoes,,0.0
259869,2018-02-07 14:52:02.060000+00:00,96052,96075,2,2,129179.0,Not VIP,5,3,0.0,5,Yes,No,No,T4,T4,Yes,3,1,1,Yes,109368,39,"Blouses, shirts and shirt-blouses",48,4,114,Clothing,web,0.0
167019,2018-01-22 08:01:23.576000+00:00,92203,92225,2,2,,,34,6,15.4853,34,,,,T2,T3,,4,1,1,Yes,104683,35,Dresses,145,3,162,Clothing,,0.0
387195,2018-01-17 03:20:14.743000+00:00,86312,86334,2,2,173747.0,Not VIP,2,1,30.7832,2,Yes,No,Yes,T4,T4,Yes,4,1,1,No,178815,105,N/D,22,1,17,Bags,web,1.0
378707,2018-01-29 20:20:10.216000+00:00,20212,20218,2,2,167516.0,Not VIP,1,1,5.0083,1,Yes,No,No,,,No,3,1,1,Yes,5647,14,Other footwear with outer soles of leather,167,1,12,Shoes,web,1.0
28098,2018-01-05 20:23:44.203000+00:00,6609,6613,1,3,24942.0,Not VIP,4,3,0.0,4,No,No,No,T4,,No,3,1,1,Yes,6895,293,"Handbags, whether or not with shoulder strap, including those without handle",57,1,17,Bags,web,0.0
372900,2018-02-04 20:56:08.400000+00:00,148256,148289,2,2,254101.0,Not VIP,9,3,0.0,9,Yes,No,No,T2,T2,Yes,4,1,1,Yes,174307,398,Dresses,287,1,57,Clothing,web,1.0
252889,2018-02-06 11:10:56.060000+00:00,111540,111566,1,14,181662.0,Not VIP,9,3,0.0,9,Yes,No,No,T3,T3,No,3,1,1,No,134353,38,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",15,2,6,Accessories,,0.0
387605,2018-01-12 18:17:32.176000+00:00,13053,13060,1,3,138517.0,Not VIP,11,3,0.0,11,No,No,Yes,,,No,3,924,1,Yes,13826,212,Footwear with outer soles of rubber or plastics,60,1,5,Shoes,web,1.0
385828,2018-02-08 01:13:57.413000+00:00,120812,120840,2,2,139171.0,Not VIP,19,4,0.0,19,No,No,Yes,T4,T4,No,3,1,1,No,140048,28,,83,2,187,Clothing,app,1.0
270478,2018-02-09 11:00:02.766000+00:00,286,287,1,3,19817.0,VIP,11,3,0.0,11,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,288,158,Other footwear,85,2,384,Shoes,app,0.0
154967,2018-01-20 01:59:43.376000+00:00,30566,30574,5,2,119219.0,Not VIP,7,1,0.0,7,Yes,No,No,T2,T2,No,7,1,0,No,33337,362,"Blouses, shirts and shirt-blouses",15,4,150,Clothing,web,0.0
393917,2018-01-28 12:46:51.833000+00:00,36279,36288,1,3,264668.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,Yes,3,1,1,Yes,39779,126,Footwear with outer soles of rubber or plastics,57,1,12,Shoes,,1.0
88704,2018-01-11 00:45:11.510000+00:00,36506,36515,2,2,21505.0,Not VIP,16,4,14.5035,16,Yes,Yes,Yes,T2,T2,Yes,3,924,1,Yes,40033,962,Footwear with outer soles of rubber or plastics,1094,1,91,Shoes,web,0.0
373201,2018-01-24 02:33:25.273000+00:00,21678,21686,2,2,254262.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T4,T4,No,3,1,1,Yes,23300,125,Other footwear,215,1,36,Shoes,web,1.0
378455,2018-01-08 09:14:57.953000+00:00,4893,4897,2,2,256942.0,Not VIP,5,3,0.0,5,Yes,No,Yes,,,No,3,921,1,Yes,5084,20,,14,1,8,Clothing,app,1.0
405502,2018-01-13 09:57:05.340000+00:00,54985,54997,1,3,270143.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,Yes,61076,124,Other footwear,11,1,12,Shoes,web,1.0
8095,2018-01-02 18:04:08.070000+00:00,9468,9474,2,2,7483.0,Not VIP,18,4,0.0,18,No,No,No,T4,,No,3,1,1,Yes,9986,79,,481,98,512,Shoes,web,0.0
63692,2018-01-09 05:08:11.550000+00:00,50416,50428,4,2,7941.0,VIP New,2,1,28.7029,2,Yes,No,Yes,VIP,VIP,Yes,6,921,1,Yes,55821,1432,Other footwear,134,1,415,Girls Shoes,app,0.0
36513,2018-01-07 05:22:19.780000+00:00,13328,13335,2,2,32122.0,Not VIP,19,4,0.0,19,Yes,No,Yes,T4,T4,No,3,1,1,No,14124,173,Other footwear with outer soles of leather,32,1,108,Shoes,web,0.0
211063,2018-01-29 21:25:51.233000+00:00,42828,42838,2,2,69128.0,VIP,12,4,37.4837,12,Yes,No,No,T2,T2,Yes,6,1,1,No,47234,120,Jackets and blazers,514,32,129,Boys Clothing,web,0.0
392839,2018-01-11 22:44:23.226000+00:00,23935,23943,1,3,189547.0,VIP New,50,3,0.0,50,Yes,No,Yes,VIP,VIP,Yes,6,924,1,Yes,25825,159,Footwear with outer soles of rubber or plastics,15,1,36,Shoes,web,1.0
152021,2018-01-19 14:21:15.500000+00:00,18611,18617,3,2,117200.0,Not VIP,3,2,0.0,3,Yes,No,No,,,No,4,1,1,Yes,19910,69,Other footwear,35,1,53,Shoes,app,0.0
399515,2018-01-28 15:05:23.616000+00:00,5290,5294,1,3,150375.0,Not VIP,9,3,0.0,9,Yes,No,Yes,T4,T4,Yes,3,1,1,No,5504,11," T-shirts, singlets and other vests",15,4,3,Clothing,web,1.0
382751,2018-01-26 15:29:20.196000+00:00,99808,99831,2,2,6939.0,VIP New,19,4,0.0,19,Yes,No,Yes,VIP,VIP,Yes,6,1,1,No,109145,120,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",1216,45,49,Boys Clothing,app,1.0
82683,2018-01-10 14:19:08.306000+00:00,25800,25808,2,2,68206.0,Not VIP,11,3,0.0,11,Yes,No,Yes,T4,T4,No,3,924,1,Yes,27964,101,"Trousers, overalls, shorts",334,53,18,Clothing,web,1.0
194841,2018-01-26 21:57:52.380000+00:00,63117,63133,2,2,11938.0,Not VIP,14,3,0.0,14,Yes,No,Yes,VIP,VIP,Yes,1,1,1,No,70508,92,Swimwear,170,1,18,Clothing,app,0.0
386057,2018-01-27 03:59:25.633000+00:00,9279,9285,2,2,238340.0,Not VIP,12,4,28.7029,12,Yes,No,Yes,T2,T2,Yes,3,1,1,Yes,176973,2,"Handbags, whether or not with shoulder strap, including those without handle",152,1,17,Bags,app,1.0
28348,2018-01-05 21:12:58.270000+00:00,9020,9026,2,2,25162.0,Not VIP,60,3,0.0,60,Yes,No,No,T4,,No,3,1,1,Yes,9501,22,,52,34,29,Clothing,web,0.0
62991,2018-01-09 03:31:13.260000+00:00,7437,7442,2,2,53289.0,Not VIP,1,1,0.0,1,Yes,No,No,T4,T4,No,3,921,1,Yes,15215,67," T-shirts, singlets and other vests",44,1,14,Clothing,web,1.0
392804,2018-02-04 22:59:26.986000+00:00,42657,42667,1,3,264129.0,Not VIP,4,3,0.0,4,Yes,No,No,T4,T4,No,3,1,1,Yes,47043,53,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1217,1,18,Clothing,web,1.0
376530,2018-01-12 12:06:06.750000+00:00,13909,13916,1,3,28850.0,VIP,9,3,0.0,9,Yes,No,No,T1,T1,Yes,3,924,1,Yes,14756,132,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",508,2,8,Clothing,web,1.0
312559,2018-02-18 05:36:34.483000+00:00,124454,124484,5,2,218734.0,Not VIP,17,4,0.0,17,Yes,Yes,Yes,,,Yes,3,1,1,No,144647,60," T-shirts, singlets and other vests",62,4,27,Clothing,web,0.0
53049,2018-01-08 13:58:57.763000+00:00,43510,43521,2,2,45540.0,VIP,17,4,24.3652,17,Yes,No,Yes,VIP,T1,Yes,3,921,1,Yes,48006,413,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",419,24,2,Clothing,web,0.0
72495,2018-01-09 18:17:18.263000+00:00,45498,45511,4,2,3073.0,Not VIP,12,4,37.4837,12,Yes,No,Yes,T2,T2,No,3,921,1,Yes,50252,545,"Trousers, overalls, shorts",83,26,8,Clothing,,1.0
386759,2018-02-04 02:06:15.730000+00:00,113742,113768,5,2,46235.0,Not VIP,1,1,5.0083,1,Yes,No,Yes,T2,T2,Yes,3,1,1,No,131194,1176,"Blouses, shirts and shirt-blouses",833,105,238,Clothing,app,1.0
196105,2018-01-27 04:17:18.093000+00:00,24631,24639,2,2,114986.0,VIP,19,4,0.0,19,Yes,No,Yes,T3,T3,Yes,3,1,1,Yes,26602,16,Skirts,15,21,13,Clothing,web,0.0
50905,2018-01-08 12:23:42.570000+00:00,15887,15894,2,2,43818.0,VIP New,16,4,0.0,16,Yes,No,Yes,VIP,T1,No,3,921,1,Yes,16921,80," T-shirts, singlets and other vests",52,11,8,Clothing,web,0.0
51980,2018-01-08 13:10:05.243000+00:00,22220,22228,2,2,44697.0,Not VIP,3,2,0.0,3,No,No,No,T4,,No,4,921,1,Yes,23912,13,"Babies' Dresses or skirts, except those imported as parts of sets",11,5,151,Baby Girl Clothing,web,0.0
264160,2018-02-08 09:15:59.370000+00:00,42878,42888,1,3,189113.0,Not VIP,27,3,0.0,27,Yes,No,No,T4,,No,4,1,1,Yes,47294,79,Footwear with outer soles of rubber or plastics,78,2,319,Shoes,web,1.0
112106,2018-01-12 21:25:39.730000+00:00,2020,2023,2,2,3695.0,VIP New,56,4,0.0,56,Yes,No,Yes,VIP,VIP,Yes,6,924,1,Yes,2075,158,"Trousers, overalls, shorts",38,2,231,Clothing,web,0.0
